amplitude,noise,band_pass,window_size,time_interval,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,type_I_ER,type_II_ER
"(80, 40)",high,True,0.004,False,86,False,baseline,mc_w,0.0032444284226152,4788,13,False,5,8,4324,451,0.0018467220683287165,0.9890350877192983
"(80, 40)",high,True,0.004,False,86,False,vs,mc_w,0.0032444284226152,4788,68,False,62,6,4326,394,0.0013850415512465374,0.8640350877192983
"(80, 40)",high,True,0.004,False,64,True,baseline,mc_w,0.0075592894601845,882,0,False,0,0,616,266,0.0,1.0
"(80, 40)",high,True,0.004,False,64,True,vs,mc_w,0.0075592894601845,882,72,True,68,4,612,198,0.006493506493506494,0.7443609022556391
"(80, 40)",high,True,0.004,False,64,False,baseline,mc_w,0.0038490017945975,3402,7,False,0,7,3129,266,0.002232142857142857,1.0
"(80, 40)",high,True,0.004,False,64,False,vs,mc_w,0.0038490017945975,3402,57,False,45,12,3124,221,0.003826530612244898,0.8308270676691729
"(80, 40)",high,True,0.004,False,31,True,baseline,mc_w,0.0115470053837925,378,2,False,0,2,262,114,0.007575757575757576,1.0
"(80, 40)",high,True,0.004,False,31,True,vs,mc_w,0.0115470053837925,378,30,True,28,2,262,86,0.007575757575757576,0.7543859649122807
"(80, 40)",high,True,0.004,False,31,False,baseline,mc_w,0.0057735026918962,1512,9,False,0,9,1389,114,0.006437768240343348,1.0
"(80, 40)",high,True,0.004,False,31,False,vs,mc_w,0.0057735026918962,1512,30,False,22,8,1390,92,0.005722460658082976,0.8070175438596491
"(80, 40)",high,True,0.012,True,86,True,baseline,mc_w,0.0144337567297406,252,2,False,1,1,107,143,0.009259259259259259,0.9930555555555556
"(80, 40)",high,True,0.012,True,86,True,vs,mc_w,0.0144337567297406,252,36,True,36,0,108,108,0.0,0.75
"(80, 40)",high,True,0.012,True,86,False,baseline,mc_w,0.0081110710565381,798,0,False,0,0,654,144,0.0,1.0
"(80, 40)",high,True,0.012,True,86,False,vs,mc_w,0.0081110710565381,798,29,False,27,2,652,117,0.0030581039755351682,0.8125
"(80, 40)",high,True,0.012,True,64,True,baseline,mc_w,0.0188982236504613,147,2,False,0,2,61,84,0.031746031746031744,1.0
"(80, 40)",high,True,0.012,True,64,True,vs,mc_w,0.0188982236504613,147,30,True,30,0,63,54,0.0,0.6428571428571429
"(80, 40)",high,True,0.012,True,64,False,baseline,mc_w,0.0096225044864937,567,2,False,0,2,481,84,0.004140786749482402,1.0
"(80, 40)",high,True,0.012,True,64,False,vs,mc_w,0.0096225044864937,567,23,False,20,3,480,64,0.006211180124223602,0.7619047619047619
"(80, 40)",high,True,0.012,True,31,True,baseline,mc_w,0.0288675134594812,63,0,False,0,0,27,36,0.0,1.0
"(80, 40)",high,True,0.012,True,31,True,vs,mc_w,0.0288675134594812,63,14,True,14,0,27,22,0.0,0.6111111111111112
"(80, 40)",high,True,0.012,True,31,False,baseline,mc_w,0.0144337567297406,252,4,False,0,4,212,36,0.018518518518518517,1.0
"(80, 40)",high,True,0.012,True,31,False,vs,mc_w,0.0144337567297406,252,14,True,11,3,213,25,0.013888888888888888,0.6944444444444444
"(80, 40)",high,True,0.012,False,86,True,baseline,mc_w,0.0100809729818188,504,1,False,0,1,359,144,0.002777777777777778,1.0
"(80, 40)",high,True,0.012,False,86,True,vs,mc_w,0.0100809729818188,504,31,True,29,2,358,115,0.005555555555555556,0.7986111111111112
"(80, 40)",high,True,0.012,False,86,False,baseline,mc_w,0.0056650177570259,1596,1,False,0,1,1451,144,0.0006887052341597796,1.0
"(80, 40)",high,True,0.012,False,86,False,vs,mc_w,0.0056650177570259,1596,26,False,24,2,1450,120,0.0013774104683195593,0.8333333333333334
"(80, 40)",high,True,0.012,False,64,True,baseline,mc_w,0.0131990919337113,294,0,False,0,0,210,84,0.0,1.0
"(80, 40)",high,True,0.012,False,64,True,vs,mc_w,0.0131990919337113,294,22,True,22,0,210,62,0.0,0.7380952380952381
"(80, 40)",high,True,0.012,False,64,False,baseline,mc_w,0.0067206486545459,1134,0,False,0,0,1050,84,0.0,1.0
"(80, 40)",high,True,0.012,False,64,False,vs,mc_w,0.0067206486545459,1134,19,False,17,2,1048,67,0.0019047619047619048,0.7976190476190477
"(80, 40)",high,True,0.012,False,31,True,baseline,mc_w,0.0201619459636377,126,0,False,0,0,90,36,0.0,1.0
"(80, 40)",high,True,0.012,False,31,True,vs,mc_w,0.0201619459636377,126,12,True,12,0,90,24,0.0,0.6666666666666666
"(80, 40)",high,True,0.012,False,31,False,baseline,mc_w,0.0100809729818188,504,2,False,0,2,466,36,0.004273504273504274,1.0
"(80, 40)",high,True,0.012,False,31,False,vs,mc_w,0.0100809729818188,504,7,False,7,0,468,29,0.0,0.8055555555555556
"(80, 40)",high,True,0.02,True,86,True,baseline,mc_w,0.0186338998124982,156,0,False,0,0,60,96,0.0,1.0
"(80, 40)",high,True,0.02,True,86,True,vs,mc_w,0.0186338998124982,156,19,True,19,0,60,77,0.0,0.8020833333333334
"(80, 40)",high,True,0.02,True,86,False,baseline,mc_w,0.0104713477072923,494,2,False,0,2,396,96,0.005025125628140704,1.0
"(80, 40)",high,True,0.02,True,86,False,vs,mc_w,0.0104713477072923,494,13,False,13,0,398,83,0.0,0.8645833333333334
"(80, 40)",high,True,0.02,True,64,True,baseline,mc_w,0.0243975018237133,91,0,False,0,0,35,56,0.0,1.0
"(80, 40)",high,True,0.02,True,64,True,vs,mc_w,0.0243975018237133,91,14,True,14,0,35,42,0.0,0.75
"(80, 40)",high,True,0.02,True,64,False,baseline,mc_w,0.0124225998749988,351,2,False,0,2,293,56,0.006779661016949152,1.0
"(80, 40)",high,True,0.02,True,64,False,vs,mc_w,0.0124225998749988,351,12,False,12,0,295,44,0.0,0.7857142857142857
"(80, 40)",high,True,0.02,True,31,True,baseline,mc_w,0.0372677996249964,39,0,False,0,0,15,24,0.0,1.0
"(80, 40)",high,True,0.02,True,31,True,vs,mc_w,0.0372677996249964,39,7,True,7,0,15,17,0.0,0.7083333333333334
"(80, 40)",high,True,0.02,True,31,False,baseline,mc_w,0.0186338998124982,156,2,False,0,2,130,24,0.015151515151515152,1.0
"(80, 40)",high,True,0.02,True,31,False,vs,mc_w,0.0186338998124982,156,9,True,7,2,130,17,0.015151515151515152,0.7083333333333334
"(80, 40)",high,True,0.02,False,86,True,baseline,mc_w,0.012909944487358,312,1,False,0,1,215,96,0.004629629629629629,1.0
"(80, 40)",high,True,0.02,False,86,True,vs,mc_w,0.012909944487358,312,17,True,17,0,216,79,0.0,0.8229166666666666
"(80, 40)",high,True,0.02,False,86,False,baseline,mc_w,0.0072547625011001,988,3,False,0,3,889,96,0.0033632286995515697,1.0
"(80, 40)",high,True,0.02,False,86,False,vs,mc_w,0.0072547625011001,988,7,False,7,0,892,89,0.0,0.9270833333333334
"(80, 40)",high,True,0.02,False,64,True,baseline,mc_w,0.0169030850945703,182,0,False,0,0,126,56,0.0,1.0
"(80, 40)",high,True,0.02,False,64,True,vs,mc_w,0.0169030850945703,182,12,True,12,0,126,44,0.0,0.7857142857142857
"(80, 40)",high,True,0.02,False,64,False,baseline,mc_w,0.0086066296582387,702,2,False,0,2,644,56,0.0030959752321981426,1.0
"(80, 40)",high,True,0.02,False,64,False,vs,mc_w,0.0086066296582387,702,6,False,6,0,646,50,0.0,0.8928571428571429
"(80, 40)",high,True,0.02,False,31,True,baseline,mc_w,0.0258198889747161,78,0,False,0,0,54,24,0.0,1.0
"(80, 40)",high,True,0.02,False,31,True,vs,mc_w,0.0258198889747161,78,7,True,7,0,54,17,0.0,0.7083333333333334
"(80, 40)",high,True,0.02,False,31,False,baseline,mc_w,0.012909944487358,312,2,False,0,2,286,24,0.006944444444444444,1.0
"(80, 40)",high,True,0.02,False,31,False,vs,mc_w,0.012909944487358,312,7,False,7,0,288,17,0.0,0.7083333333333334
"(80, 40)",high,False,0.004,True,86,True,baseline,mc_w,0.0081978229472994,756,0,False,0,0,300,456,0.0,1.0
"(80, 40)",high,False,0.004,True,86,True,vs,mc_w,0.0081978229472994,756,67,True,67,0,300,389,0.0,0.8530701754385965
"(80, 40)",high,False,0.004,True,86,False,baseline,mc_w,0.0046067787949796,2394,2,False,0,2,1936,456,0.0010319917440660474,1.0
"(80, 40)",high,False,0.004,True,86,False,vs,mc_w,0.0046067787949796,2394,59,False,56,3,1935,400,0.0015479876160990713,0.8771929824561403
"(80, 40)",high,False,0.004,True,64,True,baseline,mc_w,0.0107334697685272,441,0,False,0,0,175,266,0.0,1.0
"(80, 40)",high,False,0.004,True,64,True,vs,mc_w,0.0107334697685272,441,55,True,55,0,175,211,0.0,0.793233082706767
"(80, 40)",high,False,0.004,True,64,False,baseline,mc_w,0.0054652152981996,1701,2,False,0,2,1433,266,0.0013937282229965157,1.0
"(80, 40)",high,False,0.004,True,64,False,vs,mc_w,0.0054652152981996,1701,48,False,45,3,1432,221,0.0020905923344947735,0.8308270676691729
"(80, 40)",high,False,0.004,True,31,True,baseline,mc_w,0.0163956458945988,189,2,False,2,0,75,112,0.0,0.9824561403508771
"(80, 40)",high,False,0.004,True,31,True,vs,mc_w,0.0163956458945988,189,28,True,28,0,75,86,0.0,0.7543859649122807
"(80, 40)",high,False,0.004,True,31,False,baseline,mc_w,0.0081978229472994,756,2,False,0,2,640,114,0.003115264797507788,1.0
"(80, 40)",high,False,0.004,True,31,False,vs,mc_w,0.0081978229472994,756,25,False,22,3,639,92,0.004672897196261682,0.8070175438596491
"(80, 40)",high,False,0.004,False,86,True,baseline,mc_w,0.0057735026918962,1512,7,False,0,7,1049,456,0.006628787878787879,1.0
"(80, 40)",high,False,0.004,False,86,True,vs,mc_w,0.0057735026918962,1512,61,False,61,0,1056,395,0.0,0.8662280701754386
"(80, 40)",high,False,0.004,False,86,False,baseline,mc_w,0.0032444284226152,4788,12,False,0,12,4320,456,0.002770083102493075,1.0
"(80, 40)",high,False,0.004,False,86,False,vs,mc_w,0.0032444284226152,4788,54,False,45,9,4323,411,0.002077562326869806,0.9013157894736842
"(80, 40)",high,False,0.004,False,64,True,baseline,mc_w,0.0075592894601845,882,8,False,0,8,608,266,0.012987012987012988,1.0
"(80, 40)",high,False,0.004,False,64,True,vs,mc_w,0.0075592894601845,882,48,True,48,0,616,218,0.0,0.8195488721804511
"(80, 40)",high,False,0.004,False,64,False,baseline,mc_w,0.0038490017945975,3402,11,False,0,11,3125,266,0.00350765306122449,1.0
"(80, 40)",high,False,0.004,False,64,False,vs,mc_w,0.0038490017945975,3402,45,False,38,7,3129,228,0.002232142857142857,0.8571428571428571
"(80, 40)",high,False,0.004,False,31,True,baseline,mc_w,0.0115470053837925,378,4,False,0,4,260,114,0.015151515151515152,1.0
"(80, 40)",high,False,0.004,False,31,True,vs,mc_w,0.0115470053837925,378,24,True,24,0,264,90,0.0,0.7894736842105263
"(80, 40)",high,False,0.004,False,31,False,baseline,mc_w,0.0057735026918962,1512,7,False,0,7,1391,114,0.005007153075822604,1.0
"(80, 40)",high,False,0.004,False,31,False,vs,mc_w,0.0057735026918962,1512,29,False,21,8,1390,93,0.005722460658082976,0.8157894736842105
"(80, 40)",high,False,0.012,True,86,True,baseline,mc_w,0.0144337567297406,252,0,False,0,0,108,144,0.0,1.0
"(80, 40)",high,False,0.012,True,86,True,vs,mc_w,0.0144337567297406,252,29,True,29,0,108,115,0.0,0.7986111111111112
"(80, 40)",high,False,0.012,True,86,False,baseline,mc_w,0.0081110710565381,798,0,False,0,0,654,144,0.0,1.0
"(80, 40)",high,False,0.012,True,86,False,vs,mc_w,0.0081110710565381,798,22,False,21,1,653,123,0.0015290519877675841,0.8541666666666666
"(80, 40)",high,False,0.012,True,64,True,baseline,mc_w,0.0188982236504613,147,0,False,0,0,63,84,0.0,1.0
"(80, 40)",high,False,0.012,True,64,True,vs,mc_w,0.0188982236504613,147,19,True,19,0,63,65,0.0,0.7738095238095238
"(80, 40)",high,False,0.012,True,64,False,baseline,mc_w,0.0096225044864937,567,0,False,0,0,483,84,0.0,1.0
"(80, 40)",high,False,0.012,True,64,False,vs,mc_w,0.0096225044864937,567,14,False,14,0,483,70,0.0,0.8333333333333334
"(80, 40)",high,False,0.012,True,31,True,baseline,mc_w,0.0288675134594812,63,0,False,0,0,27,36,0.0,1.0
"(80, 40)",high,False,0.012,True,31,True,vs,mc_w,0.0288675134594812,63,12,True,12,0,27,24,0.0,0.6666666666666666
"(80, 40)",high,False,0.012,True,31,False,baseline,mc_w,0.0144337567297406,252,0,False,0,0,216,36,0.0,1.0
"(80, 40)",high,False,0.012,True,31,False,vs,mc_w,0.0144337567297406,252,9,False,9,0,216,27,0.0,0.75
"(80, 40)",high,False,0.012,False,86,True,baseline,mc_w,0.0100809729818188,504,0,False,0,0,360,144,0.0,1.0
"(80, 40)",high,False,0.012,False,86,True,vs,mc_w,0.0100809729818188,504,24,False,24,0,360,120,0.0,0.8333333333333334
"(80, 40)",high,False,0.012,False,86,False,baseline,mc_w,0.0056650177570259,1596,1,False,0,1,1451,144,0.0006887052341597796,1.0
"(80, 40)",high,False,0.012,False,86,False,vs,mc_w,0.0056650177570259,1596,21,False,21,0,1452,123,0.0,0.8541666666666666
"(80, 40)",high,False,0.012,False,64,True,baseline,mc_w,0.0131990919337113,294,0,False,0,0,210,84,0.0,1.0
"(80, 40)",high,False,0.012,False,64,True,vs,mc_w,0.0131990919337113,294,19,True,19,0,210,65,0.0,0.7738095238095238
"(80, 40)",high,False,0.012,False,64,False,baseline,mc_w,0.0067206486545459,1134,1,False,0,1,1049,84,0.0009523809523809524,1.0
"(80, 40)",high,False,0.012,False,64,False,vs,mc_w,0.0067206486545459,1134,14,False,14,0,1050,70,0.0,0.8333333333333334
"(80, 40)",high,False,0.012,False,31,True,baseline,mc_w,0.0201619459636377,126,2,False,0,2,88,36,0.022222222222222223,1.0
"(80, 40)",high,False,0.012,False,31,True,vs,mc_w,0.0201619459636377,126,9,True,9,0,90,27,0.0,0.75
"(80, 40)",high,False,0.012,False,31,False,baseline,mc_w,0.0100809729818188,504,0,False,0,0,468,36,0.0,1.0
"(80, 40)",high,False,0.012,False,31,False,vs,mc_w,0.0100809729818188,504,6,False,6,0,468,30,0.0,0.8333333333333334
"(80, 40)",high,False,0.02,True,86,True,baseline,mc_w,0.0186338998124982,156,2,False,2,0,60,94,0.0,0.9791666666666666
"(80, 40)",high,False,0.02,True,86,True,vs,mc_w,0.0186338998124982,156,10,True,10,0,60,86,0.0,0.8958333333333334
"(80, 40)",high,False,0.02,True,86,False,baseline,mc_w,0.0104713477072923,494,0,False,0,0,398,96,0.0,1.0
"(80, 40)",high,False,0.02,True,86,False,vs,mc_w,0.0104713477072923,494,10,False,10,0,398,86,0.0,0.8958333333333334
"(80, 40)",high,False,0.02,True,64,True,baseline,mc_w,0.0243975018237133,91,0,False,0,0,35,56,0.0,1.0
"(80, 40)",high,False,0.02,True,64,True,vs,mc_w,0.0243975018237133,91,8,True,8,0,35,48,0.0,0.8571428571428571
"(80, 40)",high,False,0.02,True,64,False,baseline,mc_w,0.0124225998749988,351,0,False,0,0,295,56,0.0,1.0
"(80, 40)",high,False,0.02,True,64,False,vs,mc_w,0.0124225998749988,351,9,False,8,1,294,48,0.003389830508474576,0.8571428571428571
"(80, 40)",high,False,0.02,True,31,True,baseline,mc_w,0.0372677996249964,39,0,False,0,0,15,24,0.0,1.0
"(80, 40)",high,False,0.02,True,31,True,vs,mc_w,0.0372677996249964,39,7,True,7,0,15,17,0.0,0.7083333333333334
"(80, 40)",high,False,0.02,True,31,False,baseline,mc_w,0.0186338998124982,156,0,False,0,0,132,24,0.0,1.0
"(80, 40)",high,False,0.02,True,31,False,vs,mc_w,0.0186338998124982,156,7,False,5,2,130,19,0.015151515151515152,0.7916666666666666
"(80, 40)",high,False,0.02,False,86,True,baseline,mc_w,0.012909944487358,312,2,False,0,2,214,96,0.009259259259259259,1.0
"(80, 40)",high,False,0.02,False,86,True,vs,mc_w,0.012909944487358,312,10,False,10,0,216,86,0.0,0.8958333333333334
"(80, 40)",high,False,0.02,False,86,False,baseline,mc_w,0.0072547625011001,988,1,False,0,1,891,96,0.0011210762331838565,1.0
"(80, 40)",high,False,0.02,False,86,False,vs,mc_w,0.0072547625011001,988,9,False,8,1,891,88,0.0011210762331838565,0.9166666666666666
"(80, 40)",high,False,0.02,False,64,True,baseline,mc_w,0.0169030850945703,182,4,False,0,4,122,56,0.031746031746031744,1.0
"(80, 40)",high,False,0.02,False,64,True,vs,mc_w,0.0169030850945703,182,8,False,8,0,126,48,0.0,0.8571428571428571
"(80, 40)",high,False,0.02,False,64,False,baseline,mc_w,0.0086066296582387,702,1,False,0,1,645,56,0.0015479876160990713,1.0
"(80, 40)",high,False,0.02,False,64,False,vs,mc_w,0.0086066296582387,702,6,False,6,0,646,50,0.0,0.8928571428571429
"(80, 40)",high,False,0.02,False,31,True,baseline,mc_w,0.0258198889747161,78,2,False,0,2,52,24,0.037037037037037035,1.0
"(80, 40)",high,False,0.02,False,31,True,vs,mc_w,0.0258198889747161,78,5,True,5,0,54,19,0.0,0.7916666666666666
"(80, 40)",high,False,0.02,False,31,False,baseline,mc_w,0.012909944487358,312,0,False,0,0,288,24,0.0,1.0
"(80, 40)",high,False,0.02,False,31,False,vs,mc_w,0.012909944487358,312,5,False,5,0,288,19,0.0,0.7916666666666666
"(80, 40)",low,True,0.004,True,86,True,baseline,mc_w,0.0081978229472994,756,4,False,2,2,298,454,0.006666666666666667,0.9956140350877193
"(80, 40)",low,True,0.004,True,86,True,vs,mc_w,0.0081978229472994,756,93,True,90,3,297,366,0.01,0.8026315789473685
"(80, 40)",low,True,0.004,True,86,False,baseline,mc_w,0.0046067787949796,2394,11,False,0,11,1927,456,0.005675954592363261,1.0
"(80, 40)",low,True,0.004,True,86,False,vs,mc_w,0.0046067787949796,2394,93,False,76,17,1921,380,0.008771929824561403,0.8333333333333334
"(80, 40)",low,True,0.004,True,64,True,baseline,mc_w,0.0107334697685272,441,5,False,3,2,173,263,0.011428571428571429,0.9887218045112782
"(80, 40)",low,True,0.004,True,64,True,vs,mc_w,0.0107334697685272,441,69,True,66,3,172,200,0.017142857142857144,0.7518796992481203
"(80, 40)",low,True,0.004,True,64,False,baseline,mc_w,0.0054652152981996,1701,12,False,0,12,1423,266,0.008362369337979094,1.0
"(80, 40)",low,True,0.004,True,64,False,vs,mc_w,0.0054652152981996,1701,76,False,55,21,1414,211,0.014634146341463415,0.793233082706767
"(80, 40)",low,True,0.004,True,31,True,baseline,mc_w,0.0163956458945988,189,0,False,0,0,75,114,0.0,1.0
"(80, 40)",low,True,0.004,True,31,True,vs,mc_w,0.0163956458945988,189,36,True,32,4,71,82,0.05333333333333334,0.7192982456140351
"(80, 40)",low,True,0.004,True,31,False,baseline,mc_w,0.0081978229472994,756,12,False,0,12,630,114,0.018691588785046728,1.0
"(80, 40)",low,True,0.004,True,31,False,vs,mc_w,0.0081978229472994,756,40,True,23,17,625,91,0.0264797507788162,0.7982456140350878
"(80, 40)",low,True,0.004,False,86,True,baseline,mc_w,0.0057735026918962,1512,2,False,0,2,1054,456,0.001893939393939394,1.0
"(80, 40)",low,True,0.004,False,86,True,vs,mc_w,0.0057735026918962,1512,84,True,81,3,1053,375,0.002840909090909091,0.8223684210526315
"(80, 40)",low,True,0.004,False,86,False,baseline,mc_w,0.0032444284226152,4788,19,False,0,19,4313,456,0.0043859649122807015,1.0
"(80, 40)",low,True,0.004,False,86,False,vs,mc_w,0.0032444284226152,4788,89,False,69,20,4312,387,0.0046168051708217915,0.8486842105263158
"(80, 40)",low,True,0.004,False,64,True,baseline,mc_w,0.0075592894601845,882,2,False,0,2,614,266,0.003246753246753247,1.0
"(80, 40)",low,True,0.004,False,64,True,vs,mc_w,0.0075592894601845,882,62,True,59,3,613,207,0.00487012987012987,0.7781954887218046
"(80, 40)",low,True,0.004,False,64,False,baseline,mc_w,0.0038490017945975,3402,17,False,0,17,3119,266,0.005420918367346939,1.0
"(80, 40)",low,True,0.004,False,64,False,vs,mc_w,0.0038490017945975,3402,71,False,50,21,3115,216,0.006696428571428571,0.8120300751879699
"(80, 40)",low,True,0.004,False,31,True,baseline,mc_w,0.0115470053837925,378,0,False,0,0,264,114,0.0,1.0
"(80, 40)",low,True,0.004,False,31,True,vs,mc_w,0.0115470053837925,378,30,True,27,3,261,87,0.011363636363636364,0.7631578947368421
"(80, 40)",low,True,0.004,False,31,False,baseline,mc_w,0.0057735026918962,1512,15,False,0,15,1383,114,0.01072961373390558,1.0
"(80, 40)",low,True,0.004,False,31,False,vs,mc_w,0.0057735026918962,1512,39,False,22,17,1381,92,0.012160228898426323,0.8070175438596491
"(80, 40)",low,True,0.012,True,86,True,baseline,mc_w,0.0144337567297406,252,0,False,0,0,108,144,0.0,1.0
"(80, 40)",low,True,0.012,True,86,True,vs,mc_w,0.0144337567297406,252,34,True,34,0,108,110,0.0,0.7638888888888888
"(80, 40)",low,True,0.012,True,86,False,baseline,mc_w,0.0081110710565381,798,2,False,0,2,652,144,0.0030581039755351682,1.0
"(80, 40)",low,True,0.012,True,86,False,vs,mc_w,0.0081110710565381,798,32,False,30,2,652,114,0.0030581039755351682,0.7916666666666666
"(80, 40)",low,True,0.012,True,64,True,baseline,mc_w,0.0188982236504613,147,0,False,0,0,63,84,0.0,1.0
"(80, 40)",low,True,0.012,True,64,True,vs,mc_w,0.0188982236504613,147,27,True,26,1,62,58,0.015873015873015872,0.6904761904761905
"(80, 40)",low,True,0.012,True,64,False,baseline,mc_w,0.0096225044864937,567,2,False,0,2,481,84,0.004140786749482402,1.0
"(80, 40)",low,True,0.012,True,64,False,vs,mc_w,0.0096225044864937,567,25,False,21,4,479,63,0.008281573498964804,0.75
"(80, 40)",low,True,0.012,True,31,True,baseline,mc_w,0.0288675134594812,63,0,False,0,0,27,36,0.0,1.0
"(80, 40)",low,True,0.012,True,31,True,vs,mc_w,0.0288675134594812,63,15,True,12,3,24,24,0.1111111111111111,0.6666666666666666
"(80, 40)",low,True,0.012,True,31,False,baseline,mc_w,0.0144337567297406,252,2,False,0,2,214,36,0.009259259259259259,1.0
"(80, 40)",low,True,0.012,True,31,False,vs,mc_w,0.0144337567297406,252,11,False,9,2,214,27,0.009259259259259259,0.75
"(80, 40)",low,True,0.012,False,86,True,baseline,mc_w,0.0100809729818188,504,0,False,0,0,360,144,0.0,1.0
"(80, 40)",low,True,0.012,False,86,True,vs,mc_w,0.0100809729818188,504,32,True,32,0,360,112,0.0,0.7777777777777778
"(80, 40)",low,True,0.012,False,86,False,baseline,mc_w,0.0056650177570259,1596,2,False,0,2,1450,144,0.0013774104683195593,1.0
"(80, 40)",low,True,0.012,False,86,False,vs,mc_w,0.0056650177570259,1596,24,False,22,2,1450,122,0.0013774104683195593,0.8472222222222222
"(80, 40)",low,True,0.012,False,64,True,baseline,mc_w,0.0131990919337113,294,0,False,0,0,210,84,0.0,1.0
"(80, 40)",low,True,0.012,False,64,True,vs,mc_w,0.0131990919337113,294,24,True,23,1,209,61,0.004761904761904762,0.7261904761904762
"(80, 40)",low,True,0.012,False,64,False,baseline,mc_w,0.0067206486545459,1134,4,False,0,4,1046,84,0.0038095238095238095,1.0
"(80, 40)",low,True,0.012,False,64,False,vs,mc_w,0.0067206486545459,1134,20,False,18,2,1048,66,0.0019047619047619048,0.7857142857142857
"(80, 40)",low,True,0.012,False,31,True,baseline,mc_w,0.0201619459636377,126,0,False,0,0,90,36,0.0,1.0
"(80, 40)",low,True,0.012,False,31,True,vs,mc_w,0.0201619459636377,126,12,True,11,1,89,25,0.011111111111111112,0.6944444444444444
"(80, 40)",low,True,0.012,False,31,False,baseline,mc_w,0.0100809729818188,504,4,False,0,4,464,36,0.008547008547008548,1.0
"(80, 40)",low,True,0.012,False,31,False,vs,mc_w,0.0100809729818188,504,8,False,8,0,468,28,0.0,0.7777777777777778
"(80, 40)",low,True,0.02,True,86,True,baseline,mc_w,0.0186338998124982,156,1,False,0,1,59,96,0.016666666666666666,1.0
"(80, 40)",low,True,0.02,True,86,True,vs,mc_w,0.0186338998124982,156,18,True,18,0,60,78,0.0,0.8125
"(80, 40)",low,True,0.02,True,86,False,baseline,mc_w,0.0104713477072923,494,3,False,0,3,395,96,0.007537688442211055,1.0
"(80, 40)",low,True,0.02,True,86,False,vs,mc_w,0.0104713477072923,494,12,False,12,0,398,84,0.0,0.875
"(80, 40)",low,True,0.02,True,64,True,baseline,mc_w,0.0243975018237133,91,1,False,0,1,34,56,0.02857142857142857,1.0
"(80, 40)",low,True,0.02,True,64,True,vs,mc_w,0.0243975018237133,91,15,True,14,1,34,42,0.02857142857142857,0.75
"(80, 40)",low,True,0.02,True,64,False,baseline,mc_w,0.0124225998749988,351,3,False,0,3,292,56,0.010169491525423728,1.0
"(80, 40)",low,True,0.02,True,64,False,vs,mc_w,0.0124225998749988,351,8,False,6,2,293,50,0.006779661016949152,0.8928571428571429
"(80, 40)",low,True,0.02,True,31,True,baseline,mc_w,0.0372677996249964,39,1,False,0,1,14,24,0.06666666666666667,1.0
"(80, 40)",low,True,0.02,True,31,True,vs,mc_w,0.0372677996249964,39,11,True,9,2,13,15,0.13333333333333333,0.625
"(80, 40)",low,True,0.02,True,31,False,baseline,mc_w,0.0186338998124982,156,2,False,0,2,130,24,0.015151515151515152,1.0
"(80, 40)",low,True,0.02,True,31,False,vs,mc_w,0.0186338998124982,156,5,False,5,0,132,19,0.0,0.7916666666666666
"(80, 40)",low,True,0.02,False,86,True,baseline,mc_w,0.012909944487358,312,0,False,0,0,216,96,0.0,1.0
"(80, 40)",low,True,0.02,False,86,True,vs,mc_w,0.012909944487358,312,13,False,12,1,215,84,0.004629629629629629,0.875
"(80, 40)",low,True,0.02,False,86,False,baseline,mc_w,0.0072547625011001,988,2,False,0,2,890,96,0.002242152466367713,1.0
"(80, 40)",low,True,0.02,False,86,False,vs,mc_w,0.0072547625011001,988,9,False,9,0,892,87,0.0,0.90625
"(80, 40)",low,True,0.02,False,64,True,baseline,mc_w,0.0169030850945703,182,0,False,0,0,126,56,0.0,1.0
"(80, 40)",low,True,0.02,False,64,True,vs,mc_w,0.0169030850945703,182,9,False,8,1,125,48,0.007936507936507936,0.8571428571428571
"(80, 40)",low,True,0.02,False,64,False,baseline,mc_w,0.0086066296582387,702,4,False,0,4,642,56,0.006191950464396285,1.0
"(80, 40)",low,True,0.02,False,64,False,vs,mc_w,0.0086066296582387,702,6,False,5,1,645,51,0.0015479876160990713,0.9107142857142857
"(80, 40)",low,True,0.02,False,31,True,baseline,mc_w,0.0258198889747161,78,0,False,0,0,54,24,0.0,1.0
"(80, 40)",low,True,0.02,False,31,True,vs,mc_w,0.0258198889747161,78,8,True,5,3,51,19,0.05555555555555555,0.7916666666666666
"(80, 40)",low,True,0.02,False,31,False,baseline,mc_w,0.012909944487358,312,4,False,0,4,284,24,0.013888888888888888,1.0
"(80, 40)",low,True,0.02,False,31,False,vs,mc_w,0.012909944487358,312,4,False,3,1,287,21,0.003472222222222222,0.875
"(80, 40)",low,False,0.004,True,86,True,baseline,mc_w,0.0081978229472994,756,8,False,8,0,300,448,0.0,0.9824561403508771
"(80, 40)",low,False,0.004,True,86,True,vs,mc_w,0.0081978229472994,756,99,True,90,9,291,366,0.03,0.8026315789473685
"(80, 40)",low,False,0.004,True,86,False,baseline,mc_w,0.0046067787949796,2394,12,False,4,8,1930,452,0.0041279669762641896,0.9912280701754386
"(80, 40)",low,False,0.004,True,86,False,vs,mc_w,0.0046067787949796,2394,100,False,71,29,1909,385,0.014963880288957688,0.8442982456140351
"(80, 40)",low,False,0.004,True,64,True,baseline,mc_w,0.0107334697685272,441,4,False,4,0,175,262,0.0,0.9849624060150376
