amplitude,noise,band_pass,window_size,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,precision,recall,F1,type_I_ER,type_II_ER
"(60, 20)",high,False,0.02,64,False,baseline,mc_b,3.0048076923076925e-05,1664,0,False,0,0,1520,144,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.02,64,False,vs_right,mc_b,3.0048076923076925e-05,1664,11,False,8,3,1517,136,0.7272727272727273,0.05555555555555555,0.10322580645161289,0.001973684210526316,0.9444444444444444
"(60, 20)",high,False,0.02,64,False,vs_left,mc_b,3.0048076923076925e-05,1664,11,False,7,4,1516,137,0.6363636363636364,0.04861111111111111,0.09032258064516129,0.002631578947368421,0.9513888888888888
"(60, 20)",high,False,0.02,64,False,difference,mc_b,3.0048076923076925e-05,1664,0,False,0,0,1520,144,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.02,31,True,baseline,mc_b,0.0002403846153846,208,0,False,0,0,144,64,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.02,31,True,vs_right,mc_b,0.0002403846153846,208,10,False,10,0,144,54,1.0,0.15625,0.2702702702702703,0.0,0.84375
"(60, 20)",high,False,0.02,31,True,vs_left,mc_b,0.0002403846153846,208,9,False,9,0,144,55,1.0,0.140625,0.2465753424657534,0.0,0.859375
"(60, 20)",high,False,0.02,31,True,difference,mc_b,0.0002403846153846,208,0,False,0,0,144,64,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.02,31,False,baseline,mc_b,6.203473945409429e-05,806,0,False,0,0,742,64,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.02,31,False,vs_right,mc_b,6.203473945409429e-05,806,7,False,5,2,740,59,0.7142857142857143,0.078125,0.14084507042253522,0.0026954177897574125,0.921875
"(60, 20)",high,False,0.02,31,False,vs_left,mc_b,6.203473945409429e-05,806,9,False,6,3,739,58,0.6666666666666666,0.09375,0.16438356164383564,0.004043126684636119,0.90625
"(60, 20)",high,False,0.02,31,False,difference,mc_b,6.203473945409429e-05,806,0,False,0,0,742,64,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.004,86,True,baseline,cp,0.05,80,0,False,0,0,57,23,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.004,86,True,vs_right,cp,0.05,53,2,True,2,0,43,8,1.0,0.2,0.33333333333333337,0.0,0.8
"(60, 20)",high,False,0.004,86,True,vs_left,cp,0.05,62,2,True,2,0,57,3,1.0,0.4,0.5714285714285715,0.0,0.6
"(60, 20)",high,False,0.004,86,True,difference,cp,0.05,68,0,False,0,0,52,16,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.004,86,False,baseline,cp,0.05,249,0,False,0,0,226,23,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.004,86,False,vs_right,cp,0.05,182,4,True,3,1,173,5,0.75,0.375,0.5,0.005747126436781609,0.625
"(60, 20)",high,False,0.004,86,False,vs_left,cp,0.05,211,4,True,3,1,205,2,0.75,0.6,0.6666666666666665,0.0048543689320388345,0.4
"(60, 20)",high,False,0.004,86,False,difference,cp,0.05,233,0,False,0,0,217,16,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.004,64,True,baseline,cp,0.05,53,0,False,0,0,39,14,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.004,64,True,vs_right,cp,0.05,33,2,True,2,0,28,3,1.0,0.4,0.5714285714285715,0.0,0.6
"(60, 20)",high,False,0.004,64,True,vs_left,cp,0.05,39,2,True,2,0,35,2,1.0,0.5,0.6666666666666666,0.0,0.5
"(60, 20)",high,False,0.004,64,True,difference,cp,0.05,53,0,False,0,0,40,13,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.004,64,False,baseline,cp,0.05,188,0,False,0,0,174,14,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.004,64,False,vs_right,cp,0.05,142,4,True,2,2,135,3,0.5,0.4,0.4444444444444445,0.014598540145985401,0.6
"(60, 20)",high,False,0.004,64,False,vs_left,cp,0.05,171,4,True,2,2,165,2,0.5,0.5,0.5,0.011976047904191617,0.5
"(60, 20)",high,False,0.004,64,False,difference,cp,0.05,180,0,False,0,0,167,13,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.004,31,True,baseline,cp,0.05,21,0,False,0,0,16,5,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.004,31,True,vs_right,cp,0.05,25,4,True,4,0,13,8,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666
"(60, 20)",high,False,0.004,31,True,vs_left,cp,0.05,25,2,True,2,0,11,12,1.0,0.14285714285714285,0.25,0.0,0.8571428571428571
"(60, 20)",high,False,0.004,31,True,difference,cp,0.05,23,0,False,0,0,12,11,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.004,31,False,baseline,cp,0.05,100,0,False,0,0,95,5,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.004,31,False,vs_right,cp,0.05,107,12,True,6,6,89,6,0.5,0.5,0.5,0.06315789473684211,0.5
"(60, 20)",high,False,0.004,31,False,vs_left,cp,0.05,111,13,True,6,7,90,8,0.46153846153846156,0.42857142857142855,0.4444444444444445,0.07216494845360824,0.5714285714285714
"(60, 20)",high,False,0.004,31,False,difference,cp,0.05,93,0,False,0,0,82,11,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.012,86,True,baseline,cp,0.05,44,0,False,0,0,34,10,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.012,86,True,vs_right,cp,0.05,29,2,True,2,0,25,2,1.0,0.5,0.6666666666666666,0.0,0.5
"(60, 20)",high,False,0.012,86,True,vs_left,cp,0.05,31,2,True,2,0,27,2,1.0,0.5,0.6666666666666666,0.0,0.5
"(60, 20)",high,False,0.012,86,True,difference,cp,0.05,30,0,False,0,0,22,8,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.012,86,False,baseline,cp,0.05,138,0,False,0,0,128,10,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.012,86,False,vs_right,cp,0.05,113,4,True,3,1,108,1,0.75,0.75,0.75,0.009174311926605505,0.25
"(60, 20)",high,False,0.012,86,False,vs_left,cp,0.05,108,4,True,3,1,103,1,0.75,0.75,0.75,0.009615384615384616,0.25
"(60, 20)",high,False,0.012,86,False,difference,cp,0.05,119,0,False,0,0,111,8,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.012,64,True,baseline,cp,0.05,33,0,False,0,0,25,8,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.012,64,True,vs_right,cp,0.05,20,2,True,2,0,18,0,1.0,1.0,1.0,0.0,0.0
"(60, 20)",high,False,0.012,64,True,vs_left,cp,0.05,19,2,True,2,0,16,1,1.0,0.6666666666666666,0.8,0.0,0.3333333333333333
"(60, 20)",high,False,0.012,64,True,difference,cp,0.05,24,0,False,0,0,18,6,1.0,0.0,0.0,0.0,1.0
