amplitude,noise,band_pass,window_size,time_interval,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,type_I_ER,type_II_ER
"(60, 20)",high,True,0.02,False,86,False,vs_left,mc_b,2.23613595706619e-05,2236,18,False,16,2,2010,208,0.0009940357852882703,0.9285714285714286
"(60, 20)",high,True,0.02,False,86,False,difference,mc_b,2.23613595706619e-05,2236,0,False,0,0,2012,224,0.0,1.0
"(60, 20)",high,True,0.02,False,64,True,baseline,mc_b,0.0001068376068376,468,0,False,0,0,468,0,0.0,0.0
"(60, 20)",high,True,0.02,False,64,True,vs_right,mc_b,0.0001068376068376,468,16,False,16,0,324,128,0.0,0.8888888888888888
"(60, 20)",high,True,0.02,False,64,True,vs_left,mc_b,0.0001068376068376,468,20,False,20,0,324,124,0.0,0.8611111111111112
"(60, 20)",high,True,0.02,False,64,True,difference,mc_b,0.0001068376068376,468,0,False,0,0,324,144,0.0,1.0
"(60, 20)",high,True,0.02,False,64,False,baseline,mc_b,3.0048076923076925e-05,1664,0,False,0,0,1664,0,0.0,0.0
"(60, 20)",high,True,0.02,False,64,False,vs_right,mc_b,3.0048076923076925e-05,1664,17,False,12,5,1515,132,0.003289473684210526,0.9166666666666666
"(60, 20)",high,True,0.02,False,64,False,vs_left,mc_b,3.0048076923076925e-05,1664,18,False,15,3,1517,129,0.001973684210526316,0.8958333333333334
"(60, 20)",high,True,0.02,False,64,False,difference,mc_b,3.0048076923076925e-05,1664,0,False,0,0,1520,144,0.0,1.0
"(60, 20)",high,True,0.02,False,31,True,baseline,mc_b,0.0002403846153846,208,0,False,0,0,208,0,0.0,0.0
"(60, 20)",high,True,0.02,False,31,True,vs_right,mc_b,0.0002403846153846,208,11,True,10,1,143,54,0.006944444444444444,0.84375
"(60, 20)",high,True,0.02,False,31,True,vs_left,mc_b,0.0002403846153846,208,11,True,11,0,144,53,0.0,0.828125
"(60, 20)",high,True,0.02,False,31,True,difference,mc_b,0.0002403846153846,208,0,False,0,0,144,64,0.0,1.0
"(60, 20)",high,True,0.02,False,31,False,baseline,mc_b,6.203473945409429e-05,806,0,False,0,0,806,0,0.0,0.0
"(60, 20)",high,True,0.02,False,31,False,vs_right,mc_b,6.203473945409429e-05,806,12,False,5,7,735,59,0.009433962264150943,0.921875
"(60, 20)",high,True,0.02,False,31,False,vs_left,mc_b,6.203473945409429e-05,806,11,False,8,3,739,56,0.004043126684636119,0.875
"(60, 20)",high,True,0.02,False,31,False,difference,mc_b,6.203473945409429e-05,806,0,False,0,0,742,64,0.0,1.0
"(60, 20)",high,True,0.004,True,86,True,baseline,cp,0.05,23,0,False,0,0,23,0,0.0,0.0
"(60, 20)",high,True,0.004,True,86,True,vs_right,cp,0.05,10,2,True,2,0,1,7,0.0,0.7777777777777778
"(60, 20)",high,True,0.004,True,86,True,vs_left,cp,0.05,13,2,True,2,0,10,1,0.0,0.3333333333333333
"(60, 20)",high,True,0.004,True,86,True,difference,cp,0.05,18,0,False,0,0,8,10,0.0,1.0
"(60, 20)",high,True,0.004,True,86,False,baseline,cp,0.05,77,0,False,0,0,77,0,0.0,0.0
"(60, 20)",high,True,0.004,True,86,False,vs_right,cp,0.05,35,4,True,3,1,26,5,0.037037037037037035,0.625
"(60, 20)",high,True,0.004,True,86,False,vs_left,cp,0.05,36,4,True,3,1,32,0,0.030303030303030304,0.0
"(60, 20)",high,True,0.004,True,86,False,difference,cp,0.05,67,1,True,1,0,57,9,0.0,0.9
"(60, 20)",high,True,0.004,True,64,True,baseline,cp,0.05,13,0,False,0,0,13,0,0.0,0.0
"(60, 20)",high,True,0.004,True,64,True,vs_right,cp,0.05,7,2,True,2,0,3,2,0.0,0.5
"(60, 20)",high,True,0.004,True,64,True,vs_left,cp,0.05,10,2,True,2,0,8,0,0.0,0.0
"(60, 20)",high,True,0.004,True,64,True,difference,cp,0.05,11,0,False,0,0,6,5,0.0,1.0
"(60, 20)",high,True,0.004,True,64,False,baseline,cp,0.05,63,0,False,0,0,63,0,0.0,0.0
"(60, 20)",high,True,0.004,True,64,False,vs_right,cp,0.05,28,4,True,2,2,22,2,0.08333333333333333,0.5
"(60, 20)",high,True,0.004,True,64,False,vs_left,cp,0.05,28,4,True,2,2,24,0,0.07692307692307693,0.0
"(60, 20)",high,True,0.004,True,64,False,difference,cp,0.05,51,1,True,1,0,46,4,0.0,0.8
"(60, 20)",high,True,0.004,True,31,True,baseline,cp,0.05,5,0,False,0,0,5,0,0.0,0.0
"(60, 20)",high,True,0.004,True,31,True,vs_right,cp,0.05,14,4,True,4,0,3,7,0.0,0.6363636363636364
"(60, 20)",high,True,0.004,True,31,True,vs_left,cp,0.05,14,2,True,2,0,4,8,0.0,0.8
"(60, 20)",high,True,0.004,True,31,True,difference,cp,0.05,12,0,False,0,0,4,8,0.0,1.0
"(60, 20)",high,True,0.004,True,31,False,baseline,cp,0.05,30,0,False,0,0,30,0,0.0,0.0
"(60, 20)",high,True,0.004,True,31,False,vs_right,cp,0.05,40,14,True,5,9,20,6,0.3103448275862069,0.5454545454545454
"(60, 20)",high,True,0.004,True,31,False,vs_left,cp,0.05,35,12,True,5,7,18,5,0.28,0.5
"(60, 20)",high,True,0.004,True,31,False,difference,cp,0.05,35,0,False,0,0,27,8,0.0,1.0
"(60, 20)",high,True,0.004,False,86,True,baseline,cp,0.05,43,0,False,0,0,43,0,0.0,0.0
"(60, 20)",high,True,0.004,False,86,True,vs_right,cp,0.05,37,2,True,2,0,28,7,0.0,0.7777777777777778
"(60, 20)",high,True,0.004,False,86,True,vs_left,cp,0.05,38,2,True,2,0,35,1,0.0,0.3333333333333333
"(60, 20)",high,True,0.004,False,86,True,difference,cp,0.05,42,0,False,0,0,32,10,0.0,1.0
"(60, 20)",high,True,0.004,False,86,False,baseline,cp,0.05,151,0,False,0,0,151,0,0.0,0.0
"(60, 20)",high,True,0.004,False,86,False,vs_right,cp,0.05,110,4,True,3,1,101,5,0.00980392156862745,0.625
"(60, 20)",high,True,0.004,False,86,False,vs_left,cp,0.05,122,4,True,3,1,118,0,0.008403361344537815,0.0
"(60, 20)",high,True,0.004,False,86,False,difference,cp,0.05,158,1,True,1,0,148,9,0.0,0.9
"(60, 20)",high,True,0.004,False,64,True,baseline,cp,0.05,24,0,False,0,0,24,0,0.0,0.0
"(60, 20)",high,True,0.004,False,64,True,vs_right,cp,0.05,26,2,True,2,0,22,2,0.0,0.5
"(60, 20)",high,True,0.004,False,64,True,vs_left,cp,0.05,27,2,True,2,0,25,0,0.0,0.0
"(60, 20)",high,True,0.004,False,64,True,difference,cp,0.05,29,0,False,0,0,24,5,0.0,1.0
"(60, 20)",high,True,0.004,False,64,False,baseline,cp,0.05,120,0,False,0,0,120,0,0.0,0.0
"(60, 20)",high,True,0.004,False,64,False,vs_right,cp,0.05,82,4,True,2,2,76,2,0.02564102564102564,0.5
"(60, 20)",high,True,0.004,False,64,False,vs_left,cp,0.05,97,4,True,2,2,93,0,0.021052631578947368,0.0
"(60, 20)",high,True,0.004,False,64,False,difference,cp,0.05,117,1,True,1,0,112,4,0.0,0.8
"(60, 20)",high,True,0.004,False,31,True,baseline,cp,0.05,11,0,False,0,0,11,0,0.0,0.0
"(60, 20)",high,True,0.004,False,31,True,vs_right,cp,0.05,23,4,True,4,0,12,7,0.0,0.6363636363636364
"(60, 20)",high,True,0.004,False,31,True,vs_left,cp,0.05,22,2,True,2,0,12,8,0.0,0.8
"(60, 20)",high,True,0.004,False,31,True,difference,cp,0.05,19,0,False,0,0,11,8,0.0,1.0
"(60, 20)",high,True,0.004,False,31,False,baseline,cp,0.05,60,0,False,0,0,60,0,0.0,0.0
"(60, 20)",high,True,0.004,False,31,False,vs_right,cp,0.05,75,11,True,4,7,57,7,0.109375,0.6363636363636364
"(60, 20)",high,True,0.004,False,31,False,vs_left,cp,0.05,72,13,True,5,8,54,5,0.12903225806451613,0.5
"(60, 20)",high,True,0.004,False,31,False,difference,cp,0.05,71,0,False,0,0,63,8,0.0,1.0
"(60, 20)",high,True,0.012,True,86,True,baseline,cp,0.05,17,0,False,0,0,17,0,0.0,0.0
"(60, 20)",high,True,0.012,True,86,True,vs_right,cp,0.05,8,2,True,2,0,2,4,0.0,0.6666666666666666
"(60, 20)",high,True,0.012,True,86,True,vs_left,cp,0.05,11,2,True,2,0,8,1,0.0,0.3333333333333333
"(60, 20)",high,True,0.012,True,86,True,difference,cp,0.05,16,0,False,0,0,9,7,0.0,1.0
"(60, 20)",high,True,0.012,True,86,False,baseline,cp,0.05,62,0,False,0,0,62,0,0.0,0.0
"(60, 20)",high,True,0.012,True,86,False,vs_right,cp,0.05,30,4,True,3,1,24,2,0.04,0.4
"(60, 20)",high,True,0.012,True,86,False,vs_left,cp,0.05,28,4,True,3,1,24,0,0.04,0.0
"(60, 20)",high,True,0.012,True,86,False,difference,cp,0.05,57,0,False,0,0,50,7,0.0,1.0
"(60, 20)",high,True,0.012,True,64,True,baseline,cp,0.05,10,0,False,0,0,10,0,0.0,0.0
"(60, 20)",high,True,0.012,True,64,True,vs_right,cp,0.05,7,2,True,2,0,4,1,0.0,0.3333333333333333
"(60, 20)",high,True,0.012,True,64,True,vs_left,cp,0.05,9,2,True,2,0,7,0,0.0,0.0
"(60, 20)",high,True,0.012,True,64,True,difference,cp,0.05,10,0,False,0,0,6,4,0.0,1.0
"(60, 20)",high,True,0.012,True,64,False,baseline,cp,0.05,50,0,False,0,0,50,0,0.0,0.0
"(60, 20)",high,True,0.012,True,64,False,vs_right,cp,0.05,25,4,True,2,2,20,1,0.09090909090909091,0.3333333333333333
"(60, 20)",high,True,0.012,True,64,False,vs_left,cp,0.05,23,4,True,2,2,19,0,0.09523809523809523,0.0
"(60, 20)",high,True,0.012,True,64,False,difference,cp,0.05,44,0,False,0,0,40,4,0.0,1.0
"(60, 20)",high,True,0.012,True,31,True,baseline,cp,0.05,4,0,False,0,0,4,0,0.0,0.0
"(60, 20)",high,True,0.012,True,31,True,vs_right,cp,0.05,14,5,True,5,0,3,6,0.0,0.5454545454545454
"(60, 20)",high,True,0.012,True,31,True,vs_left,cp,0.05,13,2,True,2,0,3,8,0.0,0.8
"(60, 20)",high,True,0.012,True,31,True,difference,cp,0.05,9,0,False,0,0,2,7,0.0,1.0
"(60, 20)",high,True,0.012,True,31,False,baseline,cp,0.05,25,0,False,0,0,25,0,0.0,0.0
"(60, 20)",high,True,0.012,True,31,False,vs_right,cp,0.05,37,14,True,6,8,18,5,0.3076923076923077,0.45454545454545453
"(60, 20)",high,True,0.012,True,31,False,vs_left,cp,0.05,32,13,True,5,8,14,5,0.36363636363636365,0.5
"(60, 20)",high,True,0.012,True,31,False,difference,cp,0.05,28,0,False,0,0,21,7,0.0,1.0
"(60, 20)",high,True,0.012,False,86,True,baseline,cp,0.05,38,0,False,0,0,38,0,0.0,0.0
"(60, 20)",high,True,0.012,False,86,True,vs_right,cp,0.05,30,2,True,2,0,24,4,0.0,0.6666666666666666
"(60, 20)",high,True,0.012,False,86,True,vs_left,cp,0.05,31,2,True,2,0,28,1,0.0,0.3333333333333333
"(60, 20)",high,True,0.012,False,86,True,difference,cp,0.05,36,0,False,0,0,29,7,0.0,1.0
"(60, 20)",high,True,0.012,False,86,False,baseline,cp,0.05,130,0,False,0,0,130,0,0.0,0.0
"(60, 20)",high,True,0.012,False,86,False,vs_right,cp,0.05,95,4,True,3,1,89,2,0.011111111111111112,0.4
"(60, 20)",high,True,0.012,False,86,False,vs_left,cp,0.05,92,4,True,3,1,88,0,0.011235955056179775,0.0
"(60, 20)",high,True,0.012,False,86,False,difference,cp,0.05,132,0,False,0,0,125,7,0.0,1.0
"(60, 20)",high,True,0.012,False,64,True,baseline,cp,0.05,22,0,False,0,0,22,0,0.0,0.0
"(60, 20)",high,True,0.012,False,64,True,vs_right,cp,0.05,24,2,True,2,0,21,1,0.0,0.3333333333333333
"(60, 20)",high,True,0.012,False,64,True,vs_left,cp,0.05,22,2,True,2,0,20,0,0.0,0.0
"(60, 20)",high,True,0.012,False,64,True,difference,cp,0.05,25,0,False,0,0,21,4,0.0,1.0
"(60, 20)",high,True,0.012,False,64,False,baseline,cp,0.05,101,0,False,0,0,101,0,0.0,0.0
"(60, 20)",high,True,0.012,False,64,False,vs_right,cp,0.05,70,4,True,2,2,65,1,0.029850746268656716,0.3333333333333333
"(60, 20)",high,True,0.012,False,64,False,vs_left,cp,0.05,74,4,True,2,2,70,0,0.027777777777777776,0.0
"(60, 20)",high,True,0.012,False,64,False,difference,cp,0.05,100,0,False,0,0,96,4,0.0,1.0
"(60, 20)",high,True,0.012,False,31,True,baseline,cp,0.05,11,1,True,0,1,10,0,0.09090909090909091,0.0
"(60, 20)",high,True,0.012,False,31,True,vs_right,cp,0.05,21,4,True,4,0,10,7,0.0,0.6363636363636364
"(60, 20)",high,True,0.012,False,31,True,vs_left,cp,0.05,19,4,True,4,0,9,6,0.0,0.6
"(60, 20)",high,True,0.012,False,31,True,difference,cp,0.05,14,0,False,0,0,7,7,0.0,1.0
"(60, 20)",high,True,0.012,False,31,False,baseline,cp,0.05,52,0,False,0,0,52,0,0.0,0.0
"(60, 20)",high,True,0.012,False,31,False,vs_right,cp,0.05,63,11,True,4,7,45,7,0.1346153846153846,0.6363636363636364
"(60, 20)",high,True,0.012,False,31,False,vs_left,cp,0.05,61,13,True,5,8,43,5,0.1568627450980392,0.5
"(60, 20)",high,True,0.012,False,31,False,difference,cp,0.05,57,0,False,0,0,50,7,0.0,1.0
"(60, 20)",high,True,0.02,True,86,True,baseline,cp,0.05,17,0,False,0,0,17,0,0.0,0.0
"(60, 20)",high,True,0.02,True,86,True,vs_right,cp,0.05,9,2,True,2,0,1,6,0.0,0.75
"(60, 20)",high,True,0.02,True,86,True,vs_left,cp,0.05,9,2,True,2,0,7,0,0.0,0.0
"(60, 20)",high,True,0.02,True,86,True,difference,cp,0.05,10,0,False,0,0,3,7,0.0,1.0
"(60, 20)",high,True,0.02,True,86,False,baseline,cp,0.05,52,0,False,0,0,52,0,0.0,0.0
"(60, 20)",high,True,0.02,True,86,False,vs_right,cp,0.05,27,4,True,3,1,18,5,0.05263157894736842,0.625
"(60, 20)",high,True,0.02,True,86,False,vs_left,cp,0.05,26,4,True,2,2,22,0,0.08333333333333333,0.0
"(60, 20)",high,True,0.02,True,86,False,difference,cp,0.05,37,1,True,1,0,30,6,0.0,0.8571428571428571
"(60, 20)",high,True,0.02,True,64,True,baseline,cp,0.05,10,0,False,0,0,10,0,0.0,0.0
"(60, 20)",high,True,0.02,True,64,True,vs_right,cp,0.05,7,2,True,2,0,3,2,0.0,0.5
"(60, 20)",high,True,0.02,True,64,True,vs_left,cp,0.05,8,2,True,2,0,6,0,0.0,0.0
"(60, 20)",high,True,0.02,True,64,True,difference,cp,0.05,9,1,True,1,0,4,4,0.0,0.8
"(60, 20)",high,True,0.02,True,64,False,baseline,cp,0.05,42,0,False,0,0,42,0,0.0,0.0
"(60, 20)",high,True,0.02,True,64,False,vs_right,cp,0.05,23,4,True,2,2,17,2,0.10526315789473684,0.5
"(60, 20)",high,True,0.02,True,64,False,vs_left,cp,0.05,21,4,True,2,2,17,0,0.10526315789473684,0.0
"(60, 20)",high,True,0.02,True,64,False,difference,cp,0.05,30,1,True,1,0,25,4,0.0,0.8
"(60, 20)",high,True,0.02,True,31,True,baseline,cp,0.05,4,0,False,0,0,4,0,0.0,0.0
"(60, 20)",high,True,0.02,True,31,True,vs_right,cp,0.05,14,3,True,3,0,3,8,0.0,0.7272727272727273
"(60, 20)",high,True,0.02,True,31,True,vs_left,cp,0.05,12,4,True,4,0,2,6,0.0,0.6
"(60, 20)",high,True,0.02,True,31,True,difference,cp,0.05,9,0,False,0,0,2,7,0.0,1.0
"(60, 20)",high,True,0.02,True,31,False,baseline,cp,0.05,18,0,False,0,0,18,0,0.0,0.0
"(60, 20)",high,True,0.02,True,31,False,vs_right,cp,0.05,35,13,True,5,8,16,6,0.3333333333333333,0.5454545454545454
"(60, 20)",high,True,0.02,True,31,False,vs_left,cp,0.05,30,10,True,5,5,15,5,0.25,0.5
"(60, 20)",high,True,0.02,True,31,False,difference,cp,0.05,24,0,False,0,0,17,7,0.0,1.0
"(60, 20)",high,True,0.02,False,86,True,baseline,cp,0.05,34,0,False,0,0,34,0,0.0,0.0
"(60, 20)",high,True,0.02,False,86,True,vs_right,cp,0.05,31,2,True,2,0,23,6,0.0,0.75
"(60, 20)",high,True,0.02,False,86,True,vs_left,cp,0.05,28,2,True,2,0,26,0,0.0,0.0
"(60, 20)",high,True,0.02,False,86,True,difference,cp,0.05,28,0,False,0,0,21,7,0.0,1.0
"(60, 20)",high,True,0.02,False,86,False,baseline,cp,0.05,100,0,False,0,0,100,0,0.0,0.0
"(60, 20)",high,True,0.02,False,86,False,vs_right,cp,0.05,80,4,True,3,1,71,5,0.013888888888888888,0.625
"(60, 20)",high,True,0.02,False,86,False,vs_left,cp,0.05,84,4,True,2,2,80,0,0.024390243902439025,0.0
"(60, 20)",high,True,0.02,False,86,False,difference,cp,0.05,97,1,True,1,0,90,6,0.0,0.8571428571428571
"(60, 20)",high,True,0.02,False,64,True,baseline,cp,0.05,19,0,False,0,0,19,0,0.0,0.0
"(60, 20)",high,True,0.02,False,64,True,vs_right,cp,0.05,24,2,True,2,0,20,2,0.0,0.5
"(60, 20)",high,True,0.02,False,64,True,vs_left,cp,0.05,22,2,True,2,0,20,0,0.0,0.0
"(60, 20)",high,True,0.02,False,64,True,difference,cp,0.05,23,1,True,1,0,18,4,0.0,0.8
"(60, 20)",high,True,0.02,False,64,False,baseline,cp,0.05,78,0,False,0,0,78,0,0.0,0.0
"(60, 20)",high,True,0.02,False,64,False,vs_right,cp,0.05,62,4,True,2,2,56,2,0.034482758620689655,0.5
"(60, 20)",high,True,0.02,False,64,False,vs_left,cp,0.05,68,4,True,2,2,64,0,0.030303030303030304,0.0
"(60, 20)",high,True,0.02,False,64,False,difference,cp,0.05,75,1,True,1,0,70,4,0.0,0.8
"(60, 20)",high,True,0.02,False,31,True,baseline,cp,0.05,9,1,True,0,1,8,0,0.1111111111111111,0.0
"(60, 20)",high,True,0.02,False,31,True,vs_right,cp,0.05,22,4,True,4,0,11,7,0.0,0.6363636363636364
"(60, 20)",high,True,0.02,False,31,True,vs_left,cp,0.05,16,4,True,4,0,6,6,0.0,0.6
"(60, 20)",high,True,0.02,False,31,True,difference,cp,0.05,14,0,False,0,0,7,7,0.0,1.0
"(60, 20)",high,True,0.02,False,31,False,baseline,cp,0.05,37,0,False,0,0,37,0,0.0,0.0
"(60, 20)",high,True,0.02,False,31,False,vs_right,cp,0.05,56,10,True,4,6,39,7,0.13333333333333333,0.6363636363636364
"(60, 20)",high,True,0.02,False,31,False,vs_left,cp,0.05,52,9,True,5,4,38,5,0.09523809523809523,0.5
"(60, 20)",high,True,0.02,False,31,False,difference,cp,0.05,49,0,False,0,0,42,7,0.0,1.0
"(60, 20)",high,False,0.004,True,86,True,baseline,mc_w,0.0053239713749995,1764,0,False,0,0,1764,0,0.0,0.0
"(60, 20)",high,False,0.004,True,86,True,vs_right,mc_w,0.0053239713749995,1764,425,True,394,31,669,670,0.04428571428571428,0.6296992481203008
"(60, 20)",high,False,0.004,True,86,True,vs_left,mc_w,0.0053239713749995,1764,413,True,409,4,696,655,0.005714285714285714,0.6156015037593985
"(60, 20)",high,False,0.004,True,86,True,difference,mc_w,0.0053239713749995,1764,16,False,12,4,696,1052,0.005714285714285714,0.9887218045112782
"(60, 20)",high,False,0.004,True,86,False,baseline,mc_w,0.0030378442357353,5418,7,False,0,7,5411,0,0.0012919896640826874,0.0
"(60, 20)",high,False,0.004,True,86,False,vs_right,mc_w,0.0030378442357353,5418,615,True,334,281,4073,730,0.0645383555351401,0.6860902255639098
"(60, 20)",high,False,0.004,True,86,False,vs_left,mc_w,0.0030378442357353,5418,585,True,357,228,4126,707,0.05236564079007809,0.6644736842105263
"(60, 20)",high,False,0.004,True,86,False,difference,mc_w,0.0030378442357353,5418,8,False,5,3,4351,1059,0.0006890215893431327,0.9953007518796992
"(60, 20)",high,False,0.004,True,64,True,baseline,mc_w,0.0066401589407466,1134,0,False,0,0,1134,0,0.0,0.0
"(60, 20)",high,False,0.004,True,64,True,vs_right,mc_w,0.0066401589407466,1134,329,True,311,18,432,373,0.04,0.5453216374269005
"(60, 20)",high,False,0.004,True,64,True,vs_left,mc_w,0.0066401589407466,1134,314,True,306,8,442,378,0.017777777777777778,0.5526315789473685
"(60, 20)",high,False,0.004,True,64,True,difference,mc_w,0.0066401589407466,1134,14,False,14,0,450,670,0.0,0.97953216374269
"(60, 20)",high,False,0.004,True,64,False,baseline,mc_w,0.0035214760613688,4032,9,False,0,9,4023,0,0.002232142857142857,0.0
"(60, 20)",high,False,0.004,True,64,False,vs_right,mc_w,0.0035214760613688,4032,499,True,263,236,3112,421,0.07048984468339307,0.6154970760233918
"(60, 20)",high,False,0.004,True,64,False,vs_left,mc_w,0.0035214760613688,4032,444,True,260,184,3164,424,0.054958183990442055,0.6198830409356725
"(60, 20)",high,False,0.004,True,64,False,difference,mc_w,0.0035214760613688,4032,7,False,7,0,3348,677,0.0,0.9897660818713451
"(60, 20)",high,False,0.004,True,31,True,baseline,mc_w,0.0099602384111199,504,2,False,0,2,502,0,0.003968253968253968,0.0
"(60, 20)",high,False,0.004,True,31,True,vs_right,mc_w,0.0099602384111199,504,142,True,137,5,195,167,0.025,0.5493421052631579
"(60, 20)",high,False,0.004,True,31,True,vs_left,mc_w,0.0099602384111199,504,143,True,139,4,196,165,0.02,0.5427631578947368
"(60, 20)",high,False,0.004,True,31,True,difference,mc_w,0.0099602384111199,504,8,False,8,0,200,296,0.0,0.9736842105263158
"(60, 20)",high,False,0.004,True,31,False,baseline,mc_w,0.0050598061726576,1953,11,False,0,11,1942,0,0.0056323604710701485,0.0
"(60, 20)",high,False,0.004,True,31,False,vs_right,mc_w,0.0050598061726576,1953,270,True,123,147,1502,181,0.08914493632504548,0.5953947368421053
"(60, 20)",high,False,0.004,True,31,False,vs_left,mc_w,0.0050598061726576,1953,222,True,125,97,1552,179,0.058823529411764705,0.5888157894736842
"(60, 20)",high,False,0.004,True,31,False,difference,mc_w,0.0050598061726576,1953,3,False,3,0,1649,301,0.0,0.9901315789473685
"(60, 20)",high,False,0.004,False,86,True,baseline,mc_w,0.0037646162621052,3528,6,False,0,6,3522,0,0.0017006802721088435,0.0
"(60, 20)",high,False,0.004,False,86,True,vs_right,mc_w,0.0037646162621052,3528,398,True,369,29,2435,695,0.01176948051948052,0.6531954887218046
"(60, 20)",high,False,0.004,False,86,True,vs_left,mc_w,0.0037646162621052,3528,388,True,374,14,2450,690,0.005681818181818182,0.6484962406015038
"(60, 20)",high,False,0.004,False,86,True,difference,mc_w,0.0037646162621052,3528,14,False,7,7,2457,1057,0.002840909090909091,0.993421052631579
"(60, 20)",high,False,0.004,False,86,False,baseline,mc_w,0.0021480802592769,10836,13,False,0,13,10823,0,0.001199704688076781,0.0
"(60, 20)",high,False,0.004,False,86,False,vs_right,mc_w,0.0021480802592769,10836,547,True,313,234,9538,751,0.02394596807204257,0.7058270676691729
"(60, 20)",high,False,0.004,False,86,False,vs_left,mc_w,0.0021480802592769,10836,540,False,330,210,9562,734,0.02148997134670487,0.6898496240601504
"(60, 20)",high,False,0.004,False,86,False,difference,mc_w,0.0021480802592769,10836,11,False,2,9,9763,1062,0.0009209987720016373,0.9981203007518797
"(60, 20)",high,False,0.004,False,64,True,baseline,mc_w,0.0046953014151584,2268,2,False,0,2,2266,0,0.0008818342151675485,0.0
"(60, 20)",high,False,0.004,False,64,True,vs_right,mc_w,0.0046953014151584,2268,304,True,286,18,1566,398,0.011363636363636364,0.5818713450292398
"(60, 20)",high,False,0.004,False,64,True,vs_left,mc_w,0.0046953014151584,2268,286,True,282,4,1580,402,0.0025252525252525255,0.5877192982456141
"(60, 20)",high,False,0.004,False,64,True,difference,mc_w,0.0046953014151584,2268,11,False,9,2,1582,675,0.0012626262626262627,0.9868421052631579
"(60, 20)",high,False,0.004,False,64,False,baseline,mc_w,0.0024900596027799,8064,13,False,0,13,8051,0,0.0016121031746031745,0.0
"(60, 20)",high,False,0.004,False,64,False,vs_right,mc_w,0.0024900596027799,8064,447,True,245,202,7178,439,0.027371273712737128,0.6418128654970761
"(60, 20)",high,False,0.004,False,64,False,vs_left,mc_w,0.0024900596027799,8064,400,False,247,153,7227,437,0.020731707317073172,0.6388888888888888
"(60, 20)",high,False,0.004,False,64,False,difference,mc_w,0.0024900596027799,8064,10,False,4,6,7374,680,0.0008130081300813008,0.9941520467836257
"(60, 20)",high,False,0.004,False,31,True,baseline,mc_w,0.0070429521227376,1008,0,False,0,0,1008,0,0.0,0.0
"(60, 20)",high,False,0.004,False,31,True,vs_right,mc_w,0.0070429521227376,1008,138,True,132,6,698,172,0.008522727272727272,0.5657894736842105
"(60, 20)",high,False,0.004,False,31,True,vs_left,mc_w,0.0070429521227376,1008,134,True,130,4,700,174,0.005681818181818182,0.5723684210526315
"(60, 20)",high,False,0.004,False,31,True,difference,mc_w,0.0070429521227376,1008,9,False,5,4,700,299,0.005681818181818182,0.9835526315789473
"(60, 20)",high,False,0.004,False,31,False,baseline,mc_w,0.0035778232561757,3906,9,False,0,9,3897,0,0.002304147465437788,0.0
"(60, 20)",high,False,0.004,False,31,False,vs_right,mc_w,0.0035778232561757,3906,239,True,111,128,3474,193,0.03553581343697946,0.6348684210526315
"(60, 20)",high,False,0.004,False,31,False,vs_left,mc_w,0.0035778232561757,3906,193,False,115,78,3524,189,0.021654636313159357,0.6217105263157895
"(60, 20)",high,False,0.004,False,31,False,difference,mc_w,0.0035778232561757,3906,10,False,3,7,3595,301,0.001943364797334814,0.9901315789473685
"(60, 20)",high,False,0.012,True,86,True,baseline,mc_w,0.0092213889195414,588,0,False,0,0,588,0,0.0,0.0
"(60, 20)",high,False,0.012,True,86,True,vs_right,mc_w,0.0092213889195414,588,143,True,135,8,244,201,0.031746031746031744,0.5982142857142857
"(60, 20)",high,False,0.012,True,86,True,vs_left,mc_w,0.0092213889195414,588,142,True,140,2,250,196,0.007936507936507936,0.5833333333333334
"(60, 20)",high,False,0.012,True,86,True,difference,mc_w,0.0092213889195414,588,6,False,4,2,250,332,0.007936507936507936,0.9880952380952381
"(60, 20)",high,False,0.012,True,86,False,baseline,mc_w,0.0052617005617739,1806,2,False,0,2,1804,0,0.0011074197120708748,0.0
"(60, 20)",high,False,0.012,True,86,False,vs_right,mc_w,0.0052617005617739,1806,212,True,122,90,1380,214,0.061224489795918366,0.6369047619047619
"(60, 20)",high,False,0.012,True,86,False,vs_left,mc_w,0.0052617005617739,1806,196,True,121,75,1395,215,0.05102040816326531,0.6398809523809523
"(60, 20)",high,False,0.012,True,86,False,difference,mc_w,0.0052617005617739,1806,0,False,0,0,1470,336,0.0,1.0
"(60, 20)",high,False,0.012,True,64,True,baseline,mc_w,0.0115010926557059,378,0,False,0,0,378,0,0.0,0.0
"(60, 20)",high,False,0.012,True,64,True,vs_right,mc_w,0.0115010926557059,378,110,True,104,6,156,112,0.037037037037037035,0.5185185185185185
"(60, 20)",high,False,0.012,True,64,True,vs_left,mc_w,0.0115010926557059,378,110,True,108,2,160,108,0.012345679012345678,0.5
"(60, 20)",high,False,0.012,True,64,True,difference,mc_w,0.0115010926557059,378,8,False,6,2,160,210,0.012345679012345678,0.9722222222222222
"(60, 20)",high,False,0.012,True,64,False,baseline,mc_w,0.0060993754559283,1344,2,False,0,2,1342,0,0.001488095238095238,0.0
"(60, 20)",high,False,0.012,True,64,False,vs_right,mc_w,0.0060993754559283,1344,178,True,97,81,1047,119,0.07180851063829788,0.5509259259259259
