amplitude,noise_filter,band_pass,window_size,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,precision,recall,F1
8030,0.2,True,0.012,31,False,difference,w,0.0062720892108172,1302,8,False,2,6,1200,94,0.25,0.020833333333333332,0.038461538461538464
8030,0.2,True,0.02,86,True,baseline,w,0.0084515425472851,728,0,False,0,0,504,224,1.0,0.0,0.0
8030,0.2,True,0.02,86,True,vs_right,w,0.0084515425472851,728,108,True,96,12,492,128,0.8888888888888888,0.42857142857142855,0.5783132530120482
8030,0.2,True,0.02,86,True,vs_left,w,0.0084515425472851,728,89,True,88,1,503,136,0.9887640449438202,0.39285714285714285,0.562300319488818
8030,0.2,True,0.02,86,True,difference,w,0.0084515425472851,728,0,False,0,0,504,224,1.0,0.0,0.0
8030,0.2,True,0.02,86,False,baseline,w,0.0048224282217041,2236,1,False,0,1,2011,224,0.0,0.0,
8030,0.2,True,0.02,86,False,vs_right,w,0.0048224282217041,2236,243,True,87,156,1856,137,0.35802469135802467,0.38839285714285715,0.37259100642398285
8030,0.2,True,0.02,86,False,vs_left,w,0.0048224282217041,2236,180,True,73,107,1905,151,0.40555555555555556,0.32589285714285715,0.36138613861386143
8030,0.2,True,0.02,86,False,difference,w,0.0048224282217041,2236,1,False,0,1,2011,224,0.0,0.0,
8030,0.2,True,0.02,64,True,baseline,w,0.0105409255338945,468,0,False,0,0,324,144,1.0,0.0,0.0
8030,0.2,True,0.02,64,True,vs_right,w,0.0105409255338945,468,72,True,66,6,318,78,0.9166666666666666,0.4583333333333333,0.611111111111111
8030,0.2,True,0.02,64,True,vs_left,w,0.0105409255338945,468,74,True,73,1,323,71,0.9864864864864865,0.5069444444444444,0.6697247706422017
8030,0.2,True,0.02,64,True,difference,w,0.0105409255338945,468,2,False,2,0,324,142,1.0,0.013888888888888888,0.0273972602739726
8030,0.2,True,0.02,64,False,baseline,w,0.0055901699437494,1664,1,False,0,1,1519,144,0.0,0.0,
8030,0.2,True,0.02,64,False,vs_right,w,0.0055901699437494,1664,185,True,65,120,1400,79,0.35135135135135137,0.4513888888888889,0.3951367781155015
8030,0.2,True,0.02,64,False,vs_left,w,0.0055901699437494,1664,148,True,55,93,1427,89,0.3716216216216216,0.3819444444444444,0.37671232876712324
8030,0.2,True,0.02,64,False,difference,w,0.0055901699437494,1664,0,False,0,0,1520,144,1.0,0.0,0.0
8030,0.2,True,0.02,31,True,baseline,w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0
8030,0.2,True,0.02,31,True,vs_right,w,0.0158113883008418,208,33,True,27,6,138,37,0.8181818181818182,0.421875,0.5567010309278351
8030,0.2,True,0.02,31,True,vs_left,w,0.0158113883008418,208,36,True,36,0,144,28,1.0,0.5625,0.72
8030,0.2,True,0.02,31,True,difference,w,0.0158113883008418,208,2,False,2,0,144,62,1.0,0.03125,0.06060606060606061
8030,0.2,True,0.02,31,False,baseline,w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0
8030,0.2,True,0.02,31,False,vs_right,w,0.0080321932890249,806,103,True,27,76,666,37,0.2621359223300971,0.421875,0.32335329341317365
8030,0.2,True,0.02,31,False,vs_left,w,0.0080321932890249,806,77,True,28,49,693,36,0.36363636363636365,0.4375,0.39716312056737585
8030,0.2,True,0.02,31,False,difference,w,0.0080321932890249,806,2,False,0,2,740,64,0.0,0.0,
8030,0.2,False,0.004,86,True,baseline,w,0.0037796447300922,3528,2,False,2,0,2464,1062,1.0,0.0018796992481203006,0.00375234521575985
8030,0.2,False,0.004,86,True,vs_right,w,0.0037796447300922,3528,508,True,461,47,2417,603,0.90748031496063,0.4332706766917293,0.5865139949109415
8030,0.2,False,0.004,86,True,vs_left,w,0.0037796447300922,3528,490,True,472,18,2446,592,0.963265306122449,0.44360902255639095,0.6074646074646075
8030,0.2,False,0.004,86,True,difference,w,0.0037796447300922,3528,34,False,30,4,2460,1034,0.8823529411764706,0.02819548872180451,0.05464480874316939
8030,0.2,False,0.004,86,False,baseline,w,0.0021566554640687,10836,14,False,2,12,9760,1062,0.14285714285714285,0.0018796992481203006,0.0037105751391465673
8030,0.2,False,0.004,86,False,vs_right,w,0.0021566554640687,10836,1179,True,432,747,9025,632,0.366412213740458,0.40601503759398494,0.38519839500668746
8030,0.2,False,0.004,86,False,vs_left,w,0.0021566554640687,10836,1147,True,422,725,9047,642,0.3679163034001744,0.3966165413533835,0.3817277250113071
8030,0.2,False,0.004,86,False,difference,w,0.0021566554640687,10836,50,False,19,31,9741,1045,0.38,0.017857142857142856,0.0341113105924596
8030,0.2,False,0.004,64,True,baseline,w,0.0047140452079103,2268,4,False,4,0,1584,680,1.0,0.005847953216374269,0.011627906976744186
8030,0.2,False,0.004,64,True,vs_right,w,0.0047140452079103,2268,386,True,352,34,1550,332,0.9119170984455959,0.5146198830409356,0.6579439252336448
8030,0.2,False,0.004,64,True,vs_left,w,0.0047140452079103,2268,348,True,334,14,1570,350,0.9597701149425287,0.48830409356725146,0.6472868217054264
8030,0.2,False,0.004,64,True,difference,w,0.0047140452079103,2268,17,False,15,2,1582,669,0.8823529411764706,0.021929824561403508,0.042796005706134094
8030,0.2,False,0.004,64,False,baseline,w,0.0025,8064,6,False,2,4,7376,682,0.3333333333333333,0.0029239766081871343,0.0057971014492753615
8030,0.2,False,0.004,64,False,vs_right,w,0.0025,8064,927,True,325,602,6778,359,0.3505933117583603,0.47514619883040937,0.40347610180012417
8030,0.2,False,0.004,64,False,vs_left,w,0.0025,8064,876,True,299,577,6803,385,0.341324200913242,0.4371345029239766,0.3833333333333333
8030,0.2,False,0.004,64,False,difference,w,0.0025,8064,39,False,3,36,7344,681,0.07692307692307693,0.0043859649122807015,0.008298755186721992
8030,0.2,False,0.004,31,True,baseline,w,0.0070710678118654,1008,2,False,2,0,704,302,1.0,0.006578947368421052,0.013071895424836602
8030,0.2,False,0.004,31,True,vs_right,w,0.0070710678118654,1008,176,True,152,24,680,152,0.8636363636363636,0.5,0.6333333333333333
8030,0.2,False,0.004,31,True,vs_left,w,0.0070710678118654,1008,153,True,147,6,698,157,0.9607843137254902,0.48355263157894735,0.6433260393873085
8030,0.2,False,0.004,31,True,difference,w,0.0070710678118654,1008,15,False,13,2,702,291,0.8666666666666667,0.04276315789473684,0.08150470219435738
8030,0.2,False,0.004,31,False,baseline,w,0.0035921060405354,3906,10,False,2,8,3594,302,0.2,0.006578947368421052,0.012738853503184712
8030,0.2,False,0.004,31,False,vs_right,w,0.0035921060405354,3906,483,True,138,345,3257,166,0.2857142857142857,0.45394736842105265,0.35069885641677256
8030,0.2,False,0.004,31,False,vs_left,w,0.0035921060405354,3906,410,True,133,277,3325,171,0.32439024390243903,0.4375,0.37254901960784315
8030,0.2,False,0.004,31,False,difference,w,0.0035921060405354,3906,38,False,7,31,3571,297,0.18421052631578946,0.023026315789473683,0.04093567251461988
8030,0.2,False,0.012,86,True,baseline,w,0.0065995459668556,1176,0,False,0,0,840,336,1.0,0.0,0.0
8030,0.2,False,0.012,86,True,vs_right,w,0.0065995459668556,1176,173,True,158,15,825,178,0.9132947976878613,0.47023809523809523,0.6208251473477406
8030,0.2,False,0.012,86,True,vs_left,w,0.0065995459668556,1176,172,True,171,1,839,165,0.9941860465116279,0.5089285714285714,0.6732283464566929
8030,0.2,False,0.012,86,True,difference,w,0.0065995459668556,1176,10,False,10,0,840,326,1.0,0.02976190476190476,0.05780346820809249
8030,0.2,False,0.012,86,False,baseline,w,0.0037656837841065,3612,0,False,0,0,3276,336,1.0,0.0,0.0
8030,0.2,False,0.012,86,False,vs_right,w,0.0037656837841065,3612,441,True,154,287,2989,182,0.3492063492063492,0.4583333333333333,0.39639639639639634
8030,0.2,False,0.012,86,False,vs_left,w,0.0037656837841065,3612,403,True,150,253,3023,186,0.37220843672456577,0.44642857142857145,0.4059539918809202
8030,0.2,False,0.012,86,False,difference,w,0.0037656837841065,3612,16,False,6,10,3266,330,0.375,0.017857142857142856,0.03409090909090909
8030,0.2,False,0.012,64,True,baseline,w,0.0082310799720799,756,0,False,0,0,540,216,1.0,0.0,0.0
8030,0.2,False,0.012,64,True,vs_right,w,0.0082310799720799,756,131,True,118,13,527,98,0.9007633587786259,0.5462962962962963,0.6801152737752161
8030,0.2,False,0.012,64,True,vs_left,w,0.0082310799720799,756,123,True,122,1,539,94,0.991869918699187,0.5648148148148148,0.71976401179941
8030,0.2,False,0.012,64,True,difference,w,0.0082310799720799,756,4,False,4,0,540,212,1.0,0.018518518518518517,0.03636363636363636
8030,0.2,False,0.012,64,False,baseline,w,0.0043651893485598,2688,0,False,0,0,2472,216,1.0,0.0,0.0
8030,0.2,False,0.012,64,False,vs_right,w,0.0043651893485598,2688,344,True,115,229,2243,101,0.33430232558139533,0.5324074074074074,0.41071428571428575
8030,0.2,False,0.012,64,False,vs_left,w,0.0043651893485598,2688,310,True,107,203,2269,109,0.34516129032258064,0.49537037037037035,0.4068441064638783
8030,0.2,False,0.012,64,False,difference,w,0.0043651893485598,2688,10,False,0,10,2462,216,0.0,0.0,
8030,0.2,False,0.012,31,True,baseline,w,0.0123466199581198,336,0,False,0,0,240,96,1.0,0.0,0.0
8030,0.2,False,0.012,31,True,vs_right,w,0.0123466199581198,336,63,True,52,11,229,44,0.8253968253968254,0.5416666666666666,0.6540880503144653
8030,0.2,False,0.012,31,True,vs_left,w,0.0123466199581198,336,59,True,56,3,237,40,0.9491525423728814,0.5833333333333334,0.7225806451612903
8030,0.2,False,0.012,31,True,difference,w,0.0123466199581198,336,4,False,4,0,240,92,1.0,0.041666666666666664,0.07999999999999999
8030,0.2,False,0.012,31,False,baseline,w,0.0062720892108172,1302,0,False,0,0,1206,96,1.0,0.0,0.0
8030,0.2,False,0.012,31,False,vs_right,w,0.0062720892108172,1302,168,True,47,121,1085,49,0.27976190476190477,0.4895833333333333,0.356060606060606
8030,0.2,False,0.012,31,False,vs_left,w,0.0062720892108172,1302,146,True,50,96,1110,46,0.3424657534246575,0.5208333333333334,0.4132231404958678
8030,0.2,False,0.012,31,False,difference,w,0.0062720892108172,1302,10,False,4,6,1200,92,0.4,0.041666666666666664,0.07547169811320754
8030,0.2,False,0.02,86,True,baseline,w,0.0084515425472851,728,0,False,0,0,504,224,1.0,0.0,0.0
8030,0.2,False,0.02,86,True,vs_right,w,0.0084515425472851,728,100,True,91,9,495,133,0.91,0.40625,0.5617283950617283
8030,0.2,False,0.02,86,True,vs_left,w,0.0084515425472851,728,92,True,91,1,503,133,0.9891304347826086,0.40625,0.5759493670886076
8030,0.2,False,0.02,86,True,difference,w,0.0084515425472851,728,4,False,4,0,504,220,1.0,0.017857142857142856,0.03508771929824561
8030,0.2,False,0.02,86,False,baseline,w,0.0048224282217041,2236,0,False,0,0,2012,224,1.0,0.0,0.0
8030,0.2,False,0.02,86,False,vs_right,w,0.0048224282217041,2236,232,True,88,144,1868,136,0.3793103448275862,0.39285714285714285,0.3859649122807017
8030,0.2,False,0.02,86,False,vs_left,w,0.0048224282217041,2236,166,True,73,93,1919,151,0.4397590361445783,0.32589285714285715,0.37435897435897436
8030,0.2,False,0.02,86,False,difference,w,0.0048224282217041,2236,6,False,2,4,2008,222,0.3333333333333333,0.008928571428571428,0.017391304347826087
8030,0.2,False,0.02,64,True,baseline,w,0.0105409255338945,468,0,False,0,0,324,144,1.0,0.0,0.0
8030,0.2,False,0.02,64,True,vs_right,w,0.0105409255338945,468,79,True,72,7,317,72,0.9113924050632911,0.5,0.6457399103139013
8030,0.2,False,0.02,64,True,vs_left,w,0.0105409255338945,468,64,True,63,1,323,81,0.984375,0.4375,0.6057692307692307
8030,0.2,False,0.02,64,True,difference,w,0.0105409255338945,468,2,False,2,0,324,142,1.0,0.013888888888888888,0.0273972602739726
8030,0.2,False,0.02,64,False,baseline,w,0.0055901699437494,1664,0,False,0,0,1520,144,1.0,0.0,0.0
8030,0.2,False,0.02,64,False,vs_right,w,0.0055901699437494,1664,177,True,66,111,1409,78,0.3728813559322034,0.4583333333333333,0.411214953271028
8030,0.2,False,0.02,64,False,vs_left,w,0.0055901699437494,1664,132,True,58,74,1446,86,0.4393939393939394,0.4027777777777778,0.4202898550724638
8030,0.2,False,0.02,64,False,difference,w,0.0055901699437494,1664,4,False,0,4,1516,144,0.0,0.0,
8030,0.2,False,0.02,31,True,baseline,w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0
8030,0.2,False,0.02,31,True,vs_right,w,0.0158113883008418,208,37,True,31,6,138,33,0.8378378378378378,0.484375,0.6138613861386139
8030,0.2,False,0.02,31,True,vs_left,w,0.0158113883008418,208,30,True,30,0,144,34,1.0,0.46875,0.6382978723404256
8030,0.2,False,0.02,31,True,difference,w,0.0158113883008418,208,2,False,2,0,144,62,1.0,0.03125,0.06060606060606061
8030,0.2,False,0.02,31,False,baseline,w,0.0080321932890249,806,1,False,0,1,741,64,0.0,0.0,
8030,0.2,False,0.02,31,False,vs_right,w,0.0080321932890249,806,89,True,27,62,680,37,0.30337078651685395,0.421875,0.3529411764705882
8030,0.2,False,0.02,31,False,vs_left,w,0.0080321932890249,806,70,True,28,42,700,36,0.4,0.4375,0.41791044776119407
8030,0.2,False,0.02,31,False,difference,w,0.0080321932890249,806,4,False,2,2,740,62,0.5,0.03125,0.058823529411764705
8020,0.1,True,0.004,86,True,baseline,w,0.0037796447300922,3528,3,False,0,3,2461,1064,0.0,0.0,
8020,0.1,True,0.004,86,True,vs_right,w,0.0037796447300922,3528,435,True,406,29,2435,658,0.9333333333333333,0.3815789473684211,0.541694462975317
8020,0.1,True,0.004,86,True,vs_left,w,0.0037796447300922,3528,419,True,413,6,2458,651,0.9856801909307876,0.3881578947368421,0.5569790964261632
8020,0.1,True,0.004,86,True,difference,w,0.0037796447300922,3528,32,False,21,11,2453,1043,0.65625,0.019736842105263157,0.038321167883211674
8020,0.1,True,0.004,86,False,baseline,w,0.0021566554640687,10836,18,False,0,18,9754,1064,0.0,0.0,
8020,0.1,True,0.004,86,False,vs_right,w,0.0021566554640687,10836,780,True,360,420,9352,704,0.46153846153846156,0.3383458646616541,0.3904555314533623
8020,0.1,True,0.004,86,False,vs_left,w,0.0021566554640687,10836,746,True,369,377,9395,695,0.49463806970509383,0.3468045112781955,0.40773480662983425
8020,0.1,True,0.004,86,False,difference,w,0.0021566554640687,10836,50,False,11,39,9733,1053,0.22,0.010338345864661654,0.019748653500897665
8020,0.1,True,0.004,64,True,baseline,w,0.0047140452079103,2268,3,False,0,3,1581,684,0.0,0.0,
8020,0.1,True,0.004,64,True,vs_right,w,0.0047140452079103,2268,330,True,311,19,1565,373,0.9424242424242424,0.4546783625730994,0.6134122287968441
8020,0.1,True,0.004,64,True,vs_left,w,0.0047140452079103,2268,319,True,307,12,1572,377,0.9623824451410659,0.44883040935672514,0.6121635094715852
8020,0.1,True,0.004,64,True,difference,w,0.0047140452079103,2268,6,False,6,0,1584,678,1.0,0.008771929824561403,0.017391304347826087
8020,0.1,True,0.004,64,False,baseline,w,0.0025,8064,15,False,0,15,7365,684,0.0,0.0,
8020,0.1,True,0.004,64,False,vs_right,w,0.0025,8064,624,True,277,347,7033,407,0.4439102564102564,0.40497076023391815,0.42354740061162083
8020,0.1,True,0.004,64,False,vs_left,w,0.0025,8064,582,True,271,311,7069,413,0.46563573883161513,0.3961988304093567,0.4281200631911532
8020,0.1,True,0.004,64,False,difference,w,0.0025,8064,28,False,4,24,7356,680,0.14285714285714285,0.005847953216374269,0.011235955056179775
8020,0.1,True,0.004,31,True,baseline,w,0.0070710678118654,1008,0,False,0,0,704,304,1.0,0.0,0.0
8020,0.1,True,0.004,31,True,vs_right,w,0.0070710678118654,1008,143,True,138,5,699,166,0.965034965034965,0.45394736842105265,0.6174496644295302
8020,0.1,True,0.004,31,True,vs_left,w,0.0070710678118654,1008,142,True,131,11,693,173,0.9225352112676056,0.4309210526315789,0.5874439461883407
8020,0.1,True,0.004,31,True,difference,w,0.0070710678118654,1008,11,False,8,3,701,296,0.7272727272727273,0.02631578947368421,0.050793650793650794
8020,0.1,True,0.004,31,False,baseline,w,0.0035921060405354,3906,6,False,0,6,3596,304,0.0,0.0,
8020,0.1,True,0.004,31,False,vs_right,w,0.0035921060405354,3906,319,True,125,194,3408,179,0.39184952978056425,0.41118421052631576,0.4012841091492777
8020,0.1,True,0.004,31,False,vs_left,w,0.0035921060405354,3906,308,True,119,189,3413,185,0.38636363636363635,0.39144736842105265,0.3888888888888889
8020,0.1,True,0.004,31,False,difference,w,0.0035921060405354,3906,23,False,5,18,3584,299,0.21739130434782608,0.01644736842105263,0.03058103975535168
8020,0.1,True,0.012,86,True,baseline,w,0.0065995459668556,1176,0,False,0,0,840,336,1.0,0.0,0.0
8020,0.1,True,0.012,86,True,vs_right,w,0.0065995459668556,1176,155,True,144,11,829,192,0.9290322580645162,0.42857142857142855,0.5865580448065173
8020,0.1,True,0.012,86,True,vs_left,w,0.0065995459668556,1176,151,True,151,0,840,185,1.0,0.4494047619047619,0.620123203285421
8020,0.1,True,0.012,86,True,difference,w,0.0065995459668556,1176,13,False,10,3,837,326,0.7692307692307693,0.02976190476190476,0.057306590257879646
8020,0.1,True,0.012,86,False,baseline,w,0.0037656837841065,3612,2,False,0,2,3274,336,0.0,0.0,
8020,0.1,True,0.012,86,False,vs_right,w,0.0037656837841065,3612,282,True,136,146,3130,200,0.48226950354609927,0.40476190476190477,0.44012944983818775
8020,0.1,True,0.012,86,False,vs_left,w,0.0037656837841065,3612,275,True,138,137,3139,198,0.5018181818181818,0.4107142857142857,0.45171849427168576
8020,0.1,True,0.012,86,False,difference,w,0.0037656837841065,3612,14,False,6,8,3268,330,0.42857142857142855,0.017857142857142856,0.03428571428571428
8020,0.1,True,0.012,64,True,baseline,w,0.0082310799720799,756,0,False,0,0,540,216,1.0,0.0,0.0
8020,0.1,True,0.012,64,True,vs_right,w,0.0082310799720799,756,116,True,108,8,532,108,0.9310344827586207,0.5,0.6506024096385543
8020,0.1,True,0.012,64,True,vs_left,w,0.0082310799720799,756,112,True,112,0,540,104,1.0,0.5185185185185185,0.6829268292682926
8020,0.1,True,0.012,64,True,difference,w,0.0082310799720799,756,2,False,2,0,540,214,1.0,0.009259259259259259,0.018348623853211007
8020,0.1,True,0.012,64,False,baseline,w,0.0043651893485598,2688,2,False,0,2,2470,216,0.0,0.0,
8020,0.1,True,0.012,64,False,vs_right,w,0.0043651893485598,2688,226,True,103,123,2349,113,0.4557522123893805,0.47685185185185186,0.46606334841628966
8020,0.1,True,0.012,64,False,vs_left,w,0.0043651893485598,2688,211,True,103,108,2364,113,0.4881516587677725,0.47685185185185186,0.4824355971896955
8020,0.1,True,0.012,64,False,difference,w,0.0043651893485598,2688,6,False,2,4,2468,214,0.3333333333333333,0.009259259259259259,0.018018018018018018
8020,0.1,True,0.012,31,True,baseline,w,0.0123466199581198,336,0,False,0,0,240,96,1.0,0.0,0.0
8020,0.1,True,0.012,31,True,vs_right,w,0.0123466199581198,336,56,True,47,9,231,49,0.8392857142857143,0.4895833333333333,0.6184210526315789
8020,0.1,True,0.012,31,True,vs_left,w,0.0123466199581198,336,50,True,50,0,240,46,1.0,0.5208333333333334,0.684931506849315
8020,0.1,True,0.012,31,True,difference,w,0.0123466199581198,336,2,False,2,0,240,94,1.0,0.020833333333333332,0.04081632653061225
8020,0.1,True,0.012,31,False,baseline,w,0.0062720892108172,1302,0,False,0,0,1206,96,1.0,0.0,0.0
8020,0.1,True,0.012,31,False,vs_right,w,0.0062720892108172,1302,114,True,44,70,1136,52,0.38596491228070173,0.4583333333333333,0.419047619047619
8020,0.1,True,0.012,31,False,vs_left,w,0.0062720892108172,1302,107,True,43,64,1142,53,0.40186915887850466,0.4479166666666667,0.4236453201970443
8020,0.1,True,0.012,31,False,difference,w,0.0062720892108172,1302,6,False,2,4,1202,94,0.3333333333333333,0.020833333333333332,0.0392156862745098
8020,0.1,True,0.02,86,True,baseline,w,0.0084515425472851,728,0,False,0,0,504,224,1.0,0.0,0.0
8020,0.1,True,0.02,86,True,vs_right,w,0.0084515425472851,728,82,True,75,7,497,149,0.9146341463414634,0.33482142857142855,0.49019607843137253
8020,0.1,True,0.02,86,True,vs_left,w,0.0084515425472851,728,65,True,65,0,504,159,1.0,0.29017857142857145,0.4498269896193772
8020,0.1,True,0.02,86,True,difference,w,0.0084515425472851,728,9,False,6,3,501,218,0.6666666666666666,0.026785714285714284,0.05150214592274678
8020,0.1,True,0.02,86,False,baseline,w,0.0048224282217041,2236,2,False,0,2,2010,224,0.0,0.0,
8020,0.1,True,0.02,86,False,vs_right,w,0.0048224282217041,2236,144,True,70,74,1938,154,0.4861111111111111,0.3125,0.3804347826086956
8020,0.1,True,0.02,86,False,vs_left,w,0.0048224282217041,2236,94,False,51,43,1969,173,0.5425531914893617,0.22767857142857142,0.32075471698113206
8020,0.1,True,0.02,86,False,difference,w,0.0048224282217041,2236,9,False,6,3,2009,218,0.6666666666666666,0.026785714285714284,0.05150214592274678
8020,0.1,True,0.02,64,True,baseline,w,0.0105409255338945,468,0,False,0,0,324,144,1.0,0.0,0.0
8020,0.1,True,0.02,64,True,vs_right,w,0.0105409255338945,468,67,True,59,8,316,85,0.8805970149253731,0.4097222222222222,0.5592417061611374
8020,0.1,True,0.02,64,True,vs_left,w,0.0105409255338945,468,57,True,57,0,324,87,1.0,0.3958333333333333,0.5671641791044776
8020,0.1,True,0.02,64,True,difference,w,0.0105409255338945,468,2,False,2,0,324,142,1.0,0.013888888888888888,0.0273972602739726
8020,0.1,True,0.02,64,False,baseline,w,0.0055901699437494,1664,2,False,0,2,1518,144,0.0,0.0,
8020,0.1,True,0.02,64,False,vs_right,w,0.0055901699437494,1664,120,True,55,65,1455,89,0.4583333333333333,0.3819444444444444,0.4166666666666667
8020,0.1,True,0.02,64,False,vs_left,w,0.0055901699437494,1664,74,False,37,37,1483,107,0.5,0.2569444444444444,0.33944954128440363
8020,0.1,True,0.02,64,False,difference,w,0.0055901699437494,1664,4,False,2,2,1518,142,0.5,0.013888888888888888,0.02702702702702703
8020,0.1,True,0.02,31,True,baseline,w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0
8020,0.1,True,0.02,31,True,vs_right,w,0.0158113883008418,208,31,True,27,4,140,37,0.8709677419354839,0.421875,0.5684210526315789
8020,0.1,True,0.02,31,True,vs_left,w,0.0158113883008418,208,26,True,26,0,144,38,1.0,0.40625,0.5777777777777777
8020,0.1,True,0.02,31,True,difference,w,0.0158113883008418,208,2,False,2,0,144,62,1.0,0.03125,0.06060606060606061
8020,0.1,True,0.02,31,False,baseline,w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0
8020,0.1,True,0.02,31,False,vs_right,w,0.0080321932890249,806,61,True,24,37,705,40,0.39344262295081966,0.375,0.384
8020,0.1,True,0.02,31,False,vs_left,w,0.0080321932890249,806,44,True,20,24,718,44,0.45454545454545453,0.3125,0.3703703703703703
8020,0.1,True,0.02,31,False,difference,w,0.0080321932890249,806,4,False,2,2,740,62,0.5,0.03125,0.058823529411764705
8020,0.1,False,0.004,86,True,baseline,w,0.0037796447300922,3528,9,False,4,5,2459,1060,0.4444444444444444,0.0037593984962406013,0.007455731593662628
8020,0.1,False,0.004,86,True,vs_right,w,0.0037796447300922,3528,380,True,360,20,2444,704,0.9473684210526315,0.3383458646616541,0.4986149584487534
8020,0.1,False,0.004,86,True,vs_left,w,0.0037796447300922,3528,440,True,425,15,2449,639,0.9659090909090909,0.3994360902255639,0.5651595744680851
8020,0.1,False,0.004,86,True,difference,w,0.0037796447300922,3528,22,False,21,1,2463,1043,0.9545454545454546,0.019736842105263157,0.03867403314917127
8020,0.1,False,0.004,86,False,baseline,w,0.0021566554640687,10836,10,False,2,8,9764,1062,0.2,0.0018796992481203006,0.0037243947858473
8020,0.1,False,0.004,86,False,vs_right,w,0.0021566554640687,10836,652,True,315,337,9435,749,0.4831288343558282,0.29605263157894735,0.36713286713286714
8020,0.1,False,0.004,86,False,vs_left,w,0.0021566554640687,10836,681,True,374,307,9465,690,0.5491923641703378,0.35150375939849626,0.4286532951289399
8020,0.1,False,0.004,86,False,difference,w,0.0021566554640687,10836,22,False,14,8,9764,1050,0.6363636363636364,0.013157894736842105,0.025782688766114174
8020,0.1,False,0.004,64,True,baseline,w,0.0047140452079103,2268,10,False,2,8,1576,682,0.2,0.0029239766081871343,0.005763688760806916
8020,0.1,False,0.004,64,True,vs_right,w,0.0047140452079103,2268,302,True,283,19,1565,401,0.9370860927152318,0.4137426900584795,0.5740365111561866
8020,0.1,False,0.004,64,True,vs_left,w,0.0047140452079103,2268,320,True,307,13,1571,377,0.959375,0.44883040935672514,0.6115537848605578
8020,0.1,False,0.004,64,True,difference,w,0.0047140452079103,2268,21,False,18,3,1581,666,0.8571428571428571,0.02631578947368421,0.05106382978723405
8020,0.1,False,0.004,64,False,baseline,w,0.0025,8064,8,False,0,8,7372,684,0.0,0.0,
8020,0.1,False,0.004,64,False,vs_right,w,0.0025,8064,518,True,244,274,7106,440,0.47104247104247104,0.3567251461988304,0.4059900166389351
8020,0.1,False,0.004,64,False,vs_left,w,0.0025,8064,520,True,274,246,7134,410,0.5269230769230769,0.40058479532163743,0.4551495016611296
8020,0.1,False,0.004,64,False,difference,w,0.0025,8064,20,False,11,9,7371,673,0.55,0.01608187134502924,0.03125
8020,0.1,False,0.004,31,True,baseline,w,0.0070710678118654,1008,10,False,2,8,696,302,0.2,0.006578947368421052,0.012738853503184712
8020,0.1,False,0.004,31,True,vs_right,w,0.0070710678118654,1008,135,True,128,7,697,176,0.9481481481481482,0.42105263157894735,0.5831435079726651
8020,0.1,False,0.004,31,True,vs_left,w,0.0070710678118654,1008,145,True,139,6,698,165,0.9586206896551724,0.45723684210526316,0.6191536748329621
8020,0.1,False,0.004,31,True,difference,w,0.0070710678118654,1008,15,False,15,0,704,289,1.0,0.049342105263157895,0.09404388714733541
8020,0.1,False,0.004,31,False,baseline,w,0.0035921060405354,3906,11,False,2,9,3593,302,0.18181818181818182,0.006578947368421052,0.012698412698412698
8020,0.1,False,0.004,31,False,vs_right,w,0.0035921060405354,3906,268,True,109,159,3443,195,0.40671641791044777,0.35855263157894735,0.38111888111888115
8020,0.1,False,0.004,31,False,vs_left,w,0.0035921060405354,3906,274,True,129,145,3457,175,0.4708029197080292,0.4243421052631579,0.4463667820069204
8020,0.1,False,0.004,31,False,difference,w,0.0035921060405354,3906,12,False,8,4,3598,296,0.6666666666666666,0.02631578947368421,0.05063291139240506
8020,0.1,False,0.012,86,True,baseline,w,0.0065995459668556,1176,0,False,0,0,840,336,1.0,0.0,0.0
8020,0.1,False,0.012,86,True,vs_right,w,0.0065995459668556,1176,144,True,134,10,830,202,0.9305555555555556,0.39880952380952384,0.5583333333333333
8020,0.1,False,0.012,86,True,vs_left,w,0.0065995459668556,1176,154,True,154,0,840,182,1.0,0.4583333333333333,0.6285714285714286
8020,0.1,False,0.012,86,True,difference,w,0.0065995459668556,1176,12,False,12,0,840,324,1.0,0.03571428571428571,0.0689655172413793
8020,0.1,False,0.012,86,False,baseline,w,0.0037656837841065,3612,0,False,0,0,3276,336,1.0,0.0,0.0
8020,0.1,False,0.012,86,False,vs_right,w,0.0037656837841065,3612,243,True,118,125,3151,218,0.48559670781893005,0.35119047619047616,0.4075993091537133
8020,0.1,False,0.012,86,False,vs_left,w,0.0037656837841065,3612,254,True,140,114,3162,196,0.5511811023622047,0.4166666666666667,0.47457627118644075
8020,0.1,False,0.012,86,False,difference,w,0.0037656837841065,3612,6,False,4,2,3274,332,0.6666666666666666,0.011904761904761904,0.023391812865497078
8020,0.1,False,0.012,64,True,baseline,w,0.0082310799720799,756,0,False,0,0,540,216,1.0,0.0,0.0
